^Annotation
!Annotation_date = 05/20/2005 09:49:12
!Annotation_platform = GPL271
!Annotation_platform_title =LC-17
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
21971		Hs.519474	Chromodomain helicase DNA binding protein 1			2575289	AA648860	CHD1	IMAGE:1185757				
21972		Hs.462323	Nuclear receptor co-repressor 1			2575440	AA649011	NCOR1	IMAGE:1185878				
21973				ns41c03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1186180 3' similar to gb:M81181 SODIUM/POTASSIUM-TRANSPORTING ATPASE BETA-2 (HUMAN);contains Alu repetitive element;contains element TAR1 repetitive element ;, mRNA sequence		2575356	AA648927		IMAGE:1186180				
21974		Hs.23270	Enhancer of polycomb homolog 2 (Drosophila)			2575417	AA648988	EPC2	IMAGE:1186221				
21975				nv57e11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1233932 3' similar to TR:Q06265 Q06265 AUTOANTIGEN PM-SCL. [1] ;, mRNA sequence		2675100	AA688194		IMAGE:1233932				
21976		Hs.236449	Family with sequence similarity 31, member C			2674955	AA688049	FAM31C	IMAGE:1233965				
21977		Hs.69089	Galactosidase, alpha			1886746	AA251784	GLA	IMAGE:684879				
21978		Hs.511897	Septin 1			1898260	AA262134	SEPT1	IMAGE:686015				
21979				zs51h03.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:701045 5', mRNA sequence		1933235	AA287536		IMAGE:701045				
21980				zs59f10.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:701803 5' similar to SW:RHO1_SCHPO Q09914 RHO1 PROTEIN. ;, mRNA sequence		1928735	AA284437		IMAGE:701803				
21981		Hs.520038	HLA-B associated transcript 8			1924451	AA281771	BAT8	IMAGE:712392				
21982		Hs.418533	BUB3 budding uninhibited by benzimidazoles 3 homolog (yeast)			1925485	AA282569	BUB3	IMAGE:712983				
21983		Hs.187636	Leucine-rich repeat kinase 2			1927810	AA283608	LRRK2	IMAGE:713347				
21984				zv01e10.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:746250 5', mRNA sequence		2079670	AA417869		IMAGE:746250				
21985		Hs.476231	IMP (inosine monophosphate) dehydrogenase 2			2210415	AA480863	IMPDH2	IMAGE:814556				
21986		Hs.180919	Inhibitor of DNA binding 2, dominant negative helix-loop-helix protein			2184329	AA459422	ID2	IMAGE:814824				
21987		Hs.23960	Cyclin B1			2219892	AA490719	CCNB1	IMAGE:824060				
21988		Hs.367900	Programmed cell death 2			2219983	AA490810	PDCD2	IMAGE:824280				
21989		Hs.81328	Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha			2218810	AA489208	NFKBIA	IMAGE:825038				
21990		Hs.470586	Tousled-like kinase 1			2240681	AA504521	TLK1	IMAGE:825383				
21991				ns20g04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1184214 3' similar to contains Alu repetitive element;, mRNA sequence		2574741	AA648312		IMAGE:1184214				
21992		Hs.550513	Inversin			2567663	AA642445	INVS	IMAGE:1185103				
21993		Hs.150749	B-cell CLL/lymphoma 2			1060348	H82259	BCL2	IMAGE:248931				
21994				Xenopus laevis MGC80474 protein, mRNA (cDNA clone MGC:80474 IMAGE:5156379), complete cds		673509	T64464		IMAGE:80474				
21995	caspase 9, apoptosis-related cysteine protease	Hs.329502	Caspase 9, apoptosis-related cysteine protease			14790123	NM_001229	CASP9			LCP:5		
21996	CD28 antigen (Tp44)	Hs.1987	CD28 antigen (Tp44)			5453610	NM_006139	CD28			LCP:13		
21997	chemokine (C-C motif) receptor 2	Hs.511794	Chemokine (C-C motif) receptor 2			15451896	NM_000647	CCR2			LCP:25		
21998				Homo sapiens interferon, gamma (IFNG), mRNA		10835170	NM_000619				LCP:54		
21999									IMAGE:104772				
22000	tumor necrosis factor receptor superfamily, member 1B	Hs.256278	Tumor necrosis factor receptor superfamily, member 1B			23312365	NM_001066	TNFRSF1B			LCP:59		
22001				zr97f10.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:683659 5' similar to TR:G385703 G385703 D3 PROTEIN. ;, mRNA sequence		1815321	AA215558		IMAGE:683659				
22002		Hs.248472	Integrin, alpha X (antigen CD11C (p150), alpha polypeptide)			1886619	AA251501	ITGAX	IMAGE:684777				
22003		Hs.465061	SMAD, mothers against DPP homolog 2 (Drosophila)			1928224	AA283890	SMAD2	IMAGE:700772				
22004		Hs.536735	Transcribed locus, strongly similar to XP_517011.1 chemokine (C-C motif) receptor 5 [Pan troglodytes]			1933469	AA287788		IMAGE:701290				
22005		Hs.381099	Lymphocyte cytosolic protein 1 (L-plastin)			1921943	AA280405	LCP1	IMAGE:712280				
22006		Hs.459095	Interleukin 16 (lymphocyte chemoattractant factor)			1941340	AA293249	IL16	IMAGE:714394				
22007		Hs.279669	Tubulin, gamma 1			2046061	AA393046	TUBG1	IMAGE:727614				
22008		Hs.169840	TTK protein kinase			2100470	AA421620	TTK	IMAGE:730402				
22009		Hs.507621	Fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)			1371349	W63700	FLT1	IMAGE:326614				
22010		Hs.473231	Cadherin 4, type 1, R-cadherin (retinal)			1319941	W38336	CDH4	IMAGE:328330				
22011		Hs.371240	A kinase (PRKA) anchor protein (gravin) 12			1376927	W67988	AKAP12	IMAGE:343061				
22012		Hs.374990	CD34 antigen			1383097	W72884	CD34	IMAGE:345261				
22013		Hs.487540	Replication protein A3, 14kDa			1422785	W93663	RPA3	IMAGE:357239				
22014		Hs.246310	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6			1426130	W96204	ATP5J	IMAGE:358563				
22015		Hs.514182	RAB5C, member RAS oncogene family			1515747	AA039471	RAB5C	IMAGE:376147				
22016		Hs.212838	Alpha-2-macroglobulin			1548383	AA055907	A2M	IMAGE:377647				
22017		Hs.36959	Testis expressed sequence 27			2881318	AA811707	TEX27	IMAGE:1338028				
22018				ob84f04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1338079 3' similar to contains Alu repetitive element;contains MER30.b1 MER30 repetitive element ;, mRNA sequence		2881818	AA812207		IMAGE:1338079				
22019				ob85f06.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1338179 3' similar to gb:M33326 NONSPECIFIC CROSS-REACTING ANTIGEN NCA-95 (HUMAN);, mRNA sequence		2878921	AA809515		IMAGE:1338179				
22020		Hs.522054	Synaptotagmin-like 4 (granuphilin-a)			2873970	AA805070	SYTL4	IMAGE:1338233				
22021				ob87e01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1338360 3' similar to TR:Q92967 Q92967 ZINC FINGER PROTEIN ZFP6 ;, mRNA sequence		2875468	AA806718		IMAGE:1338360				
22022		Hs.99677	Transcribed locus			2875566	AA806816		IMAGE:1338391				
22023		Hs.461988	KIAA1128			2875678	AA810406	KIAA1128	IMAGE:1338478				
22024		Hs.550549	Hypothetical protein FLJ35801			2875392	AA806642	FLJ35801	IMAGE:1338494				
22025		Hs.551509	Nardilysin (N-arginine dibasic convertase)			1921801	AA280263	NRD1	IMAGE:712173				
22026				zt05a05.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:712208 5' similar to contains Alu repetitive element;, mRNA sequence		1921858	AA280320		IMAGE:712208				
22027		Hs.468018	Protein phosphatase 1, catalytic subunit, beta isoform			1924536	AA281847	PPP1CB	IMAGE:712353				
22028		Hs.369056	Nuclear antigen Sp100			1924417	AA281718	SP100	IMAGE:712388				
22029		Hs.529023	Zinc finger protein 532			1921977	AA280116	ZNF532	IMAGE:712484				
22030		Hs.49774	Protein tyrosine phosphatase, receptor type, M			1924203	AA281506	PTPRM	IMAGE:712572				
22031				zt10d04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:712711 3', mRNA sequence		1921832	AA280294		IMAGE:712711				
22032				zt11a10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:712794 3' similar to contains Alu repetitive element;, mRNA sequence		1924718	AA280590		IMAGE:712794				
22033		Hs.307734	Membrane metallo-endopeptidase (neutral endopeptidase, enkephalinase, CALLA, CD10)			1809370	AA210716	MME	IMAGE:682773				
22034		Hs.381189	Chromobox homolog 3 (HP1 gamma homolog, Drosophila)			1813204	AA214388	CBX3	IMAGE:682834				
22035				zr90f09.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:682985 5' similar to gb:L04288 NK-TUMOR RECOGNITION PROTEIN (HUMAN);, mRNA sequence		1809456	AA210802		IMAGE:682985				
22036				zr91b11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:683037 3' similar to contains Alu repetitive element;contains element PTR5 repetitive element ;, mRNA sequence		1812425	AA213798		IMAGE:683037				
22037		Hs.85137	Cyclin A2			1812155	AA213538	CCNA2	IMAGE:683154				
22038		Hs.509008	KIAA1333			1812478	AA213841	KIAA1333	IMAGE:683199				
22039				zr94f09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:683369 3' similar to contains Alu repetitive element;contains element LTR1 repetitive element ;, mRNA sequence		1813149	AA214514		IMAGE:683369				
22040				zr96b04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:683503 3' similar to gb:Y00796_cds1 LEUKOCYTE ADHESION GLYCOPROTEIN LFA-1 ALPHA CHAIN (HUMAN);, mRNA sequence		1815411	AA215666		IMAGE:683503				
22041		Hs.98510	WD repeat domain 44			2904695	AA831596	WDR44	IMAGE:1355981				
22042		Hs.236828	Werner helicase interacting protein 1			2896503	AA824481	WRNIP1	IMAGE:1356177				
22043				oc83d12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1356311 similar to gb:M10988 TUMOR NECROSIS FACTOR PRECURSOR (HUMAN);, mRNA sequence		2896617	AA824595		IMAGE:1356311				
22044				oc84b06.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1356371 3', mRNA sequence		2904639	AA831540		IMAGE:1356371				
22045		Hs.506222	Hypothetical protein FLJ22789			2904776	AA831677	FLJ22789	IMAGE:1356438				
22046		Hs.512181	Chromosome X open reading frame 33			2904808	AA831709	CXorf33	IMAGE:1356469				
22047		Hs.187636	Leucine-rich repeat kinase 2			2779909	AA741317	LRRK2	IMAGE:1356583				
22048		Hs.372457	CDNA FLJ34029 fis, clone FCBBF2003636			2820027	AA768719		IMAGE:1356619				
22049				ta14a08.x1 NCI_CGAP_Lym5 Homo sapiens cDNA clone IMAGE:2044022 3', mRNA sequence		4325702	AI472657		IMAGE:2044022				
22050				ta14f01.x1 NCI_CGAP_Lym5 Homo sapiens cDNA clone IMAGE:2044057 3' similar to contains element L1 repetitive element ;, mRNA sequence		4325749	AI472704		IMAGE:2044057				
22051				ta16b02.x1 NCI_CGAP_Lym5 Homo sapiens cDNA clone IMAGE:2044203 3' similar to gb:M13194 DNA EXCISION REPAIR PROTEIN ERCC-1 (HUMAN);, mRNA sequence		4333821	AI471731		IMAGE:2044203				
22052		Hs.370410	Transmembrane and coiled-coil domains 3			4333843	AI471753	TMCC3	IMAGE:2044239				
22053				ta17g08.x1 NCI_CGAP_Lym5 Homo sapiens cDNA clone IMAGE:2044382 3', mRNA sequence		4326903	AI473858		IMAGE:2044382				
22054		Hs.157351	GTP-binding protein PTD004			4327052	AI474007	PTD004	IMAGE:2044407				
22055				ta19f11.x1 NCI_CGAP_Lym5 Homo sapiens cDNA clone IMAGE:2044557 3', mRNA sequence		4331400	AI469310		IMAGE:2044557				
22056		Hs.541989	Transcribed locus			4329235	AI476190		IMAGE:2044626				
22057		Hs.459649	Chloride channel 7			4190696	AI380843	CLCN7	IMAGE:2108985				
22058		Hs.129563	Hypothetical protein FLJ20014			4190733	AI380880	FLJ20014	IMAGE:2109027				
22059				tg18d12.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2109143 3', mRNA sequence		4190822	AI380969		IMAGE:2109143				
22060		Hs.517345	Protein O-fucosyltransferase 2			4189876	AI380023	POFUT2	IMAGE:2109183				
22061				tg20f03.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2109341 3' similar to TR:Q64362 Q64362 FT1 PROTEIN. ;, mRNA sequence		4190872	AI381019		IMAGE:2109341				
22062		Hs.160411	Thyroid stimulating hormone receptor			4223617	AI394070	TSHR	IMAGE:2109408				
22063		Hs.549232	Chemokine-like factor super family 1			4222252	AI392705	CKLFSF1	IMAGE:2109581				
22064				tg23f02.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2109627 3' similar to contains Alu repetitive element;contains MER18.b3 MER18 repetitive element ;, mRNA sequence		4222287	AI392740		IMAGE:2109627				
22065		Hs.510301	CDNA clone IMAGE:4711494, partial cds			810822	R48796		IMAGE:154015				
22066		Hs.435215	Vascular endothelial growth factor C			872721	H07899	VEGFC	IMAGE:45138				
22067		Hs.57652	Cadherin, EGF LAG seven-pass G-type receptor 2 (flamingo homolog, Drosophila)			908686	H39187	CELSR2	IMAGE:175103				
22068		Hs.204891	Interleukin 11 receptor, alpha			2177433	AA454657	IL11RA	IMAGE:811920				
22069		Hs.523968	Tumor protein p53 binding protein, 2			1030362	H69077	TP53BP2	IMAGE:212198				
22070		Hs.148909	Cell adhesion molecule with homology to L1CAM (close homolog of L1)			766090	R13014	CHL1	IMAGE:27787				
22071		Hs.411847	Mitogen-activated protein kinase 6			883744	H17504	MAPK6	IMAGE:50506				
22072		Hs.1420	Fibroblast growth factor receptor 3 (achondroplasia, thanatophoric dwarfism)			2079473	AA417654	FGFR3	IMAGE:752631				
22073		Hs.475364	SLIT-ROBO Rho GTPase activating protein 3			899974	H29064	SRGAP3	IMAGE:52926				
22074		Hs.380133	Zinc fingers and homeoboxes 3			1331808	W47158	ZHX3	IMAGE:324749				
22075		Hs.26047	Trinucleotide repeat containing 4			815429	R53527	TNRC4	IMAGE:39843				
22076		Hs.531111	YLP motif containing 1			2056631	AA402877	YLPM1	IMAGE:741852				
22077		Hs.440896	Solute carrier family 9 (sodium/hydrogen exchanger), isoform 3 regulator 2			988894	H49053	SLC9A3R2	IMAGE:178569				
22078		Hs.546334	Adaptor-related protein complex 3, sigma 2 subunit			788874	R33031	AP3S2	IMAGE:135085				
22079		Hs.2399	Matrix metalloproteinase 14 (membrane-inserted)			1153613	N33214	MMP14	IMAGE:270505				
22080		Hs.520989	Fibrinogen-like 2			1004992	H56348	FGL2	IMAGE:203732				
22081				yh46g04.r1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:132822 5' similar to gb:M23575 PREGNANCY-SPECIFIC BETA-1 GLYCOPROTEIN C PRECURSOR (HUMAN);, mRNA sequence		783052	R26917		IMAGE:132822				
22082		Hs.502876	Ras homolog gene family, member B			848837	R74467	RHOB	IMAGE:143426				
22083		Hs.129422	Transcribed locus			1068774	H87195		IMAGE:252349				
22084		Hs.196952	Hepatic leukemia factor			647682	T40019	HLF	IMAGE:61500				
22085											323130		
22086		Hs.238839	SCY1-like 1 (S. cerevisiae)			830892	R60197	SCYL1	IMAGE:42831				
22087		Hs.370603	Tetratricopeptide repeat domain 7A			810636	R48610	TTC7A	IMAGE:153650				
22088		Hs.250899	Heat shock factor binding protein 1			2210815	AA481263	HSBP1	IMAGE:815225				
22089		Hs.321045	Inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon			2782554	AA743048	IKBKE	IMAGE:1271889				
22090		Hs.400740	Protein phosphatase 2A, regulatory subunit B' (PR 53)			2783005	AA743499	PPP2R4	IMAGE:1272537				
22091		Hs.169840	TTK protein kinase			2783310	AA744546	TTK	IMAGE:1284490				
22092		Hs.7636	Feline sarcoma oncogene			2883482	AA813886	FES	IMAGE:1286005				
22093		Hs.485139	BCL2-antagonist/killer 1			2810051	AA761121	BAK1	IMAGE:1288183				
22094		Hs.490789	Protein tyrosine phosphatase, receptor type, N polypeptide 2			2810437	AA761507	PTPRN2	IMAGE:1288994				
22095		Hs.63489	Protein tyrosine phosphatase, non-receptor type 6			2737570	AA721435	PTPN6	IMAGE:1300834				
22096		Hs.514174	Junction plakoglobin			2816475	AA765237	JUP	IMAGE:1301616				
22097		Hs.549111	DEAD (Asp-Glu-Ala-As) box polypeptide 19			4683927	AI632597	DDX19	IMAGE:2305319				
22098				wb24h08.x1 NCI_CGAP_GC6 Homo sapiens cDNA clone IMAGE:2306655 3' similar to gb|M19226|MUSRRMB Mouse 28S large subunit rRNA, 5' (rRNA);, mRNA sequence		4738212	AI654233		IMAGE:2306655				
22099		Hs.475110	RIB43A domain with coiled-coils 2			4851636	AI671905	RIBC2	IMAGE:2308247				
22100		Hs.409602	Sulfatase 1			4737095	AI653116	SULF1	IMAGE:2308409				
22101		Hs.460499	Ataxin 2-like			4735860	AI651881	ATXN2L	IMAGE:2310410				
22102		Hs.464391	Tubulin-specific chaperone d			4833644	AI668870	TBCD	IMAGE:2312170				
22103		Hs.301904	Hypothetical protein FLJ12671			4876513	AI676033	FLJ12671	IMAGE:2314197				
22104		Hs.119192	H2A histone family, member Z			4833574	AI668800	H2AFZ	IMAGE:2315147				
22105		Hs.435120	Kinesin family member 1C			4110706	AI359085	KIF1C	IMAGE:2013094				
22106				qy60e04.x1 NCI_CGAP_Brn25 Homo sapiens cDNA clone IMAGE:2016414 3' similar to gb:D16373 DIHYDROLIPOAMIDE SUCCINYLTRANSFERASE COMPONENT (HUMAN);, mRNA sequence		4123593	AI363904		IMAGE:2016414				
22107				qy90f05.x1 NCI_CGAP_Brn25 Homo sapiens cDNA clone IMAGE:2019297 3', mRNA sequence		4113285	AI361664		IMAGE:2019297				
22108				qz30c05.x1 NCI_CGAP_Kid11 Homo sapiens cDNA clone IMAGE:2028392 3' similar to contains Alu repetitive element;, mRNA sequence		3869764	AI261561		IMAGE:2028392				
22109		Hs.513743	MON1 homolog B (yeast)			4074271	AI337344	HSRG1	IMAGE:2062404				
22110		Hs.301865	Dopachrome tautomerase (dopachrome delta-isomerase, tyrosine-related protein 2)			1141495	N27147	DCT	IMAGE:269791				
22111		Hs.195799	Microsomal triglyceride transfer protein (large polypeptide, 88kDa)			2658076	AA677554	MTP	IMAGE:460419				
22112		Hs.277589	Deleted in lung and esophageal cancer 1			3040887	AA905764	DLEC1	IMAGE:1504730				
22113				oc52b01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1353289 3', mRNA sequence		2903622	AA830523		IMAGE:1353289				
22114		Hs.546867	Transcribed locus			2903781	AA830682		IMAGE:1353471				
22115		Hs.174134	Clone HQ0477 PRO0477p			2904448	AA831349	LOC51204	IMAGE:1355417				
22116		Hs.479384	KIAA0746 protein			2904766	AA831667	KIAA0746	IMAGE:1356345				
22117		Hs.350378	Hypothetical gene supported by AK022887; AK056417			2900196	AA827833		IMAGE:1357951				
22118		Hs.443661	Synaptojanin 2 binding protein			2900398	AA828035	SYNJ2BP	IMAGE:1358087				
22119		Hs.486542	BCL2-associated transcription factor 1			2934399	AA847881	BCLAF1	IMAGE:1367566				
22120		Hs.416108	CDC2-related protein kinase 7			2879502	AA810096	CRK7	IMAGE:1367778				
22121		Hs.446075	Aconitase 1, soluble			1669903	AA114872	ACO1	IMAGE:491180				
22122				yr27e09.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:206536 3' similar to SP:P120_MOUSE P30999 P120 ;, mRNA sequence		1010527	H57695		IMAGE:206536				
22123		Hs.268939	Matrin 3			1081586	H91156	MATR3	IMAGE:241256				
22124		Hs.520710	KIAA0265 protein			1923755	AA281011	KIAA0265	IMAGE:711858				
22125				BX102811 Soares adult brain N2b4HB55Y Homo sapiens cDNA clone IMAGp998N23333 ; IMAGE:180694, mRNA sequence		943646	R85240		IMAGE:180694				
22126		Hs.446373	Suppressor of S. cerevisiae gcr2			699091	T80582	HSGT1	IMAGE:25154				
22127				zx76f10.s1 Soares ovary tumor NbHOT Homo sapiens cDNA clone IMAGE:809707 3', mRNA sequence		2177487	AA454711		IMAGE:809707				
22128		Hs.435561	Ataxia telangiectasia mutated (includes complementation groups A, C and D)			2185533	AA460148	ATM	IMAGE:795869				
22129		Hs.437877	Anti-Mullerian hormone receptor, type II			4076327	AI339400	AMHR2	IMAGE:1946404				
22130		Hs.446291	Macrophage scavenger receptor 1			4078939	AI342012	MSR1	IMAGE:1946722				
22131		Hs.87205	Lymphocyte antigen 64 homolog, radioprotective 105kDa (mouse)			4147118	AI368365	LY64	IMAGE:1967591				
22132		Hs.443727	LIM homeobox 1			4112097	AI360476	LHX1	IMAGE:2006076				
22133		Hs.154057	Matrix metalloproteinase 19			4112733	AI361112	MMP19	IMAGE:2011066				
22134		Hs.41154	Zic family member 1 (odd-paired homolog, Drosophila)			4110537	AI358916	ZIC1	IMAGE:2012466				
22135		Hs.369661	CD226 antigen			4113612	AI361991	CD226	IMAGE:2015313				
22136		Hs.22616	KIAA0664 protein			4123598	AI363909	KIAA0664	IMAGE:2016426				
22137		Hs.405153	Caspase recruitment domain family, member 4			5363309	AI797914	CARD4	IMAGE:2386911				
22138		Hs.182859	Fas apoptotic inhibitory molecule 2			5592018	AI886854	FAIM2	IMAGE:2413733				
22139		Hs.279413	Polymerase (DNA directed), delta 1, catalytic subunit 125kDa			5673451	AI934491	POLD1	IMAGE:2465996				
22140		Hs.223141	DEAD (Asp-Glu-Ala-Asp) box polypeptide 21			5769871	AI973045	DDX21	IMAGE:2490775				
22141		Hs.458355	Complement component 1, s subcomponent			5743239	AI950929	C1S	IMAGE:2548121				
22142				yp09f05.s1 Soares breast 3NbHBst Homo sapiens cDNA clone IMAGE:186945 3' similar to contains Alu repetitive element;contains LTR10 repetitive element ;, mRNA sequence		919380	H43328		IMAGE:186945				
22143											EMPTY		
22144											EMPTY		
22145		Hs.16184	RAD17 homolog (S. pombe)			1886613	AA251649	RAD17	IMAGE:684788				
22146				zs11a12.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684862 5', mRNA sequence		1886948	AA251987		IMAGE:684862				
22147		Hs.348418	Down-regulator of transcription 1, TBP-binding (negative cofactor 2)			1887450	AA252469	DR1	IMAGE:685019				
22148				zs13d11.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:685077 5', mRNA sequence		1887549	AA252575		IMAGE:685077				
22149		Hs.274448	Hypothetical protein FLJ11029			1874274	AA243481	FLJ11029	IMAGE:685230				
22150				zs16a04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:685326 3' similar to contains L1.b3 L1 repetitive element ;, mRNA sequence		1874388	AA243596		IMAGE:685326				
22151		Hs.132868	Ubiquitin specific protease 32			1898167	AA262043	USP32	IMAGE:685543				
22152		Hs.482605	Junction-mediating and regulatory protein			1891428	AA255887	JMY	IMAGE:685659				
22153											EMPTY		
22154											EMPTY		
22155											EMPTY		
22156											EMPTY		
22157											EMPTY		
22158											EMPTY		
22159											EMPTY		
22160											EMPTY		
22161		Hs.367900	Programmed cell death 2			1928085	AA283876	PDCD2	IMAGE:700692				
22162		Hs.30345	TNF receptor-associated protein 1			1928309	AA283966	TRAP1	IMAGE:700730				
22163		Hs.494901	Tumor necrosis factor (ligand) superfamily, member 8			1932959	AA287260	TNFSF8	IMAGE:700854				
22164		Hs.73527	Casein kinase 2, beta polypeptide			1933066	AA287384	CSNK2B	IMAGE:700897				
22165		Hs.246344	Centrosomal protein 1			1933019	AA287319	CEP1	IMAGE:701105				
22166		Hs.29464	CDNA clone IMAGE:5261903, partial cds			1933275	AA287593		IMAGE:701151				
22167		Hs.503022	Chromosome 11 open reading frame 23			1933409	AA287718	C11orf23	IMAGE:701241				
22168		Hs.532968	Hypothetical protein DKFZp762E1312			1933691	AA286828	DKFZp762E1312	IMAGE:701282				
22169		Hs.410830	Chromosome 21 open reading frame 70			2877627	AA808221	C21orf70	IMAGE:1352189				
22170		Hs.443656	Similar to FLJ12363 protein			2903346	AA830247		IMAGE:1353041				
22171		Hs.366034	Transcribed locus			2904669	AA831570		IMAGE:1356420				
22172		Hs.374126	Fc receptor-like protein 1			2818280	AA767265	FCRH1	IMAGE:1356913				
22173		Hs.368808	EH-domain containing 3			2910769	AA836450	EHD3	IMAGE:1368612				
22174				od38e07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1370244 similar to contains Alu repetitive element;, mRNA sequence		2910809	AA836490		IMAGE:1370244				
22175				nw28g10.s1 NCI_CGAP_GCB0 Homo sapiens cDNA clone IMAGE:1241826 3' similar to gb:X63527 60S RIBOSOMAL PROTEIN L19 (HUMAN);, mRNA sequence		2873635	AA804504		IMAGE:1241826				
22176		Hs.470943	Signal transducer and activator of transcription 1, 91kDa			2767989	AA736755	STAT1	IMAGE:1305420				
22177		Hs.515351	KIAA1533			735773	T97149	KIAA1533	IMAGE:121145				
22178		Hs.495473	Notch homolog 1, translocation-associated (Drosophila)			767534	R14458	NOTCH1	IMAGE:28941				
22179		Hs.484950	Histone 1, H2ac			839451	R66813	HIST1H2AC	IMAGE:140283				
22180		Hs.532826	Myeloid cell leukemia sequence 1 (BCL2-related)			851921	R77289	MCL1	IMAGE:145093				
22181				ym43b08.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:50992 3', mRNA sequence		884678	H18438		IMAGE:50992				
22182		Hs.535786	Microtubule-associated protein 1B			900925	H30015	MAP1B	IMAGE:174835				
22183				yt86a01.r1 Soares_pineal_gland_N3HPG Homo sapiens cDNA clone IMAGE:231144 5' similar to gb:M26682 RHOMBOTIN-1 (HUMAN);, mRNA sequence		993515	H53368		IMAGE:231144				
22184		Hs.519818	Mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase			1080753	H90323	MGAT1	IMAGE:240732				
22201		Hs.524812	G protein-coupled receptor 109A			2554460	AA631849	GPR109A	IMAGE:1130777				
22202		Hs.519304	Integrin, alpha 1			2660243	AA679721	PELO	IMAGE:1156752				
22203		Hs.2303	Erythropoietin			2616470	AA662379	EPO	IMAGE:1218288				
22204		Hs.262150	CD22 antigen			2675545	AA687354	CD22	IMAGE:1234404				
22205		Hs.370666	Forkhead box O1A (rhabdomyosarcoma)			2779440	AA740848	FOXO1A	IMAGE:1286363				
22206	intersectin 2	Hs.432562	Intersectin 2			1438934	U61167	ITSN2	IMAGE:1292217				
22207	protein tyrosine phosphatase, receptor type, D	Hs.446083	Protein tyrosine phosphatase, receptor type, D			4506308	NM_002839	PTPRD	IMAGE:1321115				
22208		Hs.56729	Lymphocyte-specific protein 1			2784696	AA743946	LSP1	IMAGE:1323933				
22209		Hs.498661	USP6 N-terminal like			1923737	AA281057	USP6NL	IMAGE:711826				
22210		Hs.470627	Lymphocyte-specific protein tyrosine kinase			2099922	AA420981	LCK	IMAGE:730410				
22211		Hs.414565	Chloride intracellular channel 1			2216137	AA485913	CLIC1	IMAGE:843121				
