^Annotation
!Annotation_date = 05/18/2005 22:13:42
!Annotation_platform = GPL1223
!Annotation_platform_title =Arcturus 22k human oligonucleotide microarray
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
12352		Hs.175437	Erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)			2217346	AA487182	EPB41					
2378	ribosomal protein L13	Hs.410817	Ribosomal protein L13			15431294	NM_033251	RPL13					
8407		Hs.454790	Hypothetical gene supported by AK124550			5811869	AI984592						
4921	hypothetical protein 384D8_6	Hs.180903	Hypothetical protein 384D8_6			12654904	BC001298	384D8-2					
3165	mannan-binding lectin serine protease 1 (C4/C2 activating component of Ra-reactive factor)	Hs.89983	Mannan-binding lectin serine protease 1 (C4/C2 activating component of Ra-reactive factor)			15088516	AF284421	MASP1					
6466	membrane-spanning 4-domains, subfamily A, member 4	Hs.325960	Membrane-spanning 4-domains, subfamily A, member 4			13655456	AF237912	MS4A4A					
15553	caspase 5, apoptosis-related cysteine protease	Hs.213327	Caspase 5, apoptosis-related cysteine protease			4757913	NM_004347	CASP5					
12430		Hs.13205	Beta 3-glycosyltransferase-like			1265853	N93544	B3GTL					
16645		Hs.211600	Tumor necrosis factor, alpha-induced protein 3			4289194	AI433440	TNFAIP3					
6526	guanylate binding protein 3	Hs.534284	Guanylate binding protein 3			12052883	AL136680	GBP3					
6946	mutS homolog 4 (E. coli)	Hs.216639	MutS homolog 4 (E. coli)			36949365	NM_002440	MSH4					
6139	RNA binding motif protein 21	Hs.256184	RNA binding motif protein 21			10438695	AK026000	RBM21					
5780		Hs.167700	SMAD, mothers against DPP homolog 5 (Drosophila)			2884096	AA814500	SMAD5					
838				tt53b07.x1 NCI_CGAP_GC6 Homo sapiens cDNA clone IMAGE:2244469 3', mRNA sequence		4740616	AI656637						
14583		Hs.534212	SEC22 vesicle trafficking protein-like 1 (S. cerevisiae)			4269279	AI423348	SEC22L1					
7902		Hs.548711	Transcribed locus, moderately similar to XP_526519.1 similar to actin filament associated protein; actin filament-associated protein, 110 kDa [Pan troglodytes]			823392	R45034						
2369		Hs.485784	SUMO1/sentrin specific protease 6			2819500	AA768785	SENP6					
11280	hypothetical protein LOC144481	Hs.351744	Hypothetical protein LOC144481			16549181	AK054607	LOC144481					
20953		Hs.298990	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2			2941668	AA854130	SMARCA2					
15540				te90a04.x1 NCI_CGAP_Pr28 Homo sapiens cDNA clone IMAGE:2093934 3', mRNA sequence		4270232	AI424301						
20234				Homo sapiens, clone IMAGE:4689305, mRNA, partial cds		17389627	BC017840						
5566		Hs.5210	Glia maturation factor, gamma			2789171	AA749213	GMFG					
15404	SEC63-like (S. cerevisiae)	Hs.529957	SEC63-like (S. cerevisiae)			47458818	NM_007214	SEC63					
12875							X55675						
17146	opioid binding protein/cell adhesion molecule-like	Hs.4817	Opioid binding protein/cell adhesion molecule-like			59939898	NM_002545	OPCML					
17116				tm87c11.x1 NCI_CGAP_Brn25 Homo sapiens cDNA clone IMAGE:2165108 3', mRNA sequence		4451098	AI536963						
2134	mitogen-activated protein kinase kinase kinase 7 interacting protein 2	Hs.269775	Mitogen-activated protein kinase kinase kinase 7 interacting protein 2			5911992	AL117407	MAP3K7IP2					
10817		Hs.180191	Hypothetical protein FLJ14904			6138018	AW134538	FLJ14904					
4135	major histocompatibility complex, class II, DP alpha 1	Hs.347270	Major histocompatibility complex, class II, DP alpha 1			39644570	BC009956	HLA-DPA1					
3937	chromosome 20 open reading frame 177	Hs.504920	Chromosome 20 open reading frame 177			6808012	AL137442	C20orf177					
17067		Hs.390511	Transcribed locus, weakly similar to XP_517454.1 similar to hypothetical protein MGC45438 [Pan troglodytes]			1856874	AA233862						
6992		Hs.396530	Hepatocyte growth factor (hepapoietin A; scatter factor)			3648109	AI140652	HGF					
11271		Hs.531085	T-box 2			6576394	AW242640	TBX2					
20090				UI-H-BI4-apf-a-04-0-UI.s1 NCI_CGAP_Sub8 Homo sapiens cDNA clone IMAGE:3086887 3', mRNA sequence		11592852	BF509554						
2818		Hs.154429	Synovial sarcoma translocation gene on chromosome 18-like 1			6661744	AW274714	SS18L1					
20284		Hs.483238	PTPL1-associated RhoGAP 1			5054515	AI733402	PARG1					
17599	axin 2 (conductin, axil)	Hs.156527	Axin 2 (conductin, axil)			10438327	AK025718	AXIN2					
17435	WD repeat domain 24	Hs.459632	WD repeat domain 24			14124994	BC008025	WDR24					
10724	family with sequence similarity 46, member B	Hs.59771	Family with sequence similarity 46, member B			33991365	BC012790	FAM46B					
12361	ATPase type 13A1	Hs.501794	ATPase type 13A1			10438759	AK026044	ATP13A1					
4721	sarcoma antigen NY-SAR-91	Hs.17118	Sarcoma antigen NY-SAR-91			16740942	BC016328	FLJ11730					
17649		Hs.96485	FCH domain only 1			2752649	AA731760	FCHO1					
6286		Hs.156723	Calcium/calmodulin-dependent protein kinase ID			5325518	AI783709	CAMK1D					
19115	WD repeat domain 52	Hs.551546	WD repeat domain 52			6599214	AL133606	WDR52					
1804	acyl-Coenzyme A oxidase 3, pristanoyl	Hs.479122	Acyl-Coenzyme A oxidase 3, pristanoyl			16877605	BC017053	ACOX3					
21289	ADP-ribosylation factor-like 5	Hs.470233	ADP-ribosylation factor-like 5			12654822	BC001254	ARL5					
2615	chromosome 15 open reading frame 15	Hs.274772	Chromosome 15 open reading frame 15			9294748	AF165521	C15orf15					
22351		Hs.477495	KIAA1915 protein			5527078	AI862971	KIAA1915					
175											agilent control, negative		
7819		Hs.529441	CDNA FLJ37113 fis, clone BRACE2021708			2706065	AA702952						
6849							BC007568						
9791		Hs.371096	Mucoepidermoid carcinoma translocated 1			6639140	AW262324	MECT1					
1564				Human global transcription activator homologous sequence mRNA, complete cds		292495	M88163						
17376		Hs.441737	Junctophilin 2			6699116	AW292480	JPH2					
11522	Rho guanine exchange factor (GEF) 16	Hs.87435	Rho guanine exchange factor (GEF) 16			12803690	BC002681	ARHGEF16					
17579	uncharacterized hematopoietic stem/progenitor cells protein MDS032	Hs.16187	Uncharacterized hematopoietic stem/progenitor cells protein MDS032			14250094	BC008455	MDS032					
7500		Hs.496205	Hypothetical protein FLJ31204			11129076	BF221899	FLJ31204					
283		Hs.437229	Glycoprotein A33 (transmembrane)			7318501	AW613315	GPA33					
21348	olfactory receptor, family 2, subfamily A, member 4	Hs.486488	Olfactory receptor, family 2, subfamily A, member 4			13929211	NM_030908	OR2A4					
2515	decreased expression in renal and prostate	Hs.436417	Decreased expression in renal and prostate			38197457	BC018700	DERPC					
4994	ring finger protein (C3H2C3 type) 6	Hs.136885	Ring finger protein (C3H2C3 type) 6			12331001	AY009109	RNF6					
21995	hypothetical protein FLJ14154	Hs.513296	Hypothetical protein FLJ14154			15030044	BC011267	FLJ14154					
16110		Hs.303476	Flavin containing monooxygenase 5			2933097	AA845338	FMO5					
8680	calcium binding atopy-related autoantigen 1	Hs.524367	Calcium binding atopy-related autoantigen 1			33991005	BC004216	CBARA1					
9602		Hs.466088	Tropomyosin 4			3735870	AI185232	TPM4					
15730	deiodinase, iodothyronine, type II	Hs.202354	Deiodinase, iodothyronine, type II			55749985	NM_013989	DIO2					
134											agilent control, positive		
13846	aryl hydrocarbon receptor nuclear translocator	Hs.131494	Aryl hydrocarbon receptor nuclear translocator			179003	M69238	ARNT					
20555		Hs.177894	CDNA FLJ44991 fis, clone BRAWH3008867			12661664	BG149634						
19478		Hs.553177	CDNA FLJ14147 fis, clone MAMMA1002973			11009755	AU148234						
15725	surfeit 2	Hs.159448	Surfeit 2			19557686	NM_017503	SURF2					
4370		Hs.540881	Transcribed locus			5540661	AI867645						
19326				oo75b06.s1 NCI_CGAP_Kid5 Homo sapiens cDNA clone IMAGE:1571987 3', mRNA sequence		3087220	AA932439						
5079	hypothetical protein PRO2379					7959896	AF116699	PRO2379					
10868	solute carrier family 43, member 3	Hs.99962	Solute carrier family 43, member 3			13111980	BC003163	SLC43A3					
13528		Hs.15961	Chromosome 9 open reading frame 23			2905270	AA832171	C9orf23					
3968	ligatin	Hs.497581	Ligatin			7678700	AF220417	LGTN					
1697		Hs.517180	Peroxisomal proliferator-activated receptor A interacting complex 285			4622350	AI613183	PRIC285					
315		Hs.537966	Transcribed locus			5529663	AI865556						
22204	tumor suppressor candidate 3	Hs.426324	Tumor suppressor candidate 3			10438907	AK026149	TUSC3					
4934		Hs.370147	Hypothetical protein FLJ22490			5593004	AI887840	FLJ22490					
10917	agouti related protein homolog (mouse)	Hs.104633	Agouti related protein homolog (mouse)			4501994	NM_001138	AGRP					
5457		Hs.455323	Aquaporin 7			5865397	AW016640	AQP7					
22254	polypyrimidine tract binding protein 1	Hs.172550	Polypyrimidine tract binding protein 1			28558994	NM_002819	PTBP1					
12760				no16d12.s1 NCI_CGAP_Phe1 Homo sapiens cDNA clone IMAGE:1100855 3', mRNA sequence		2435010	AA601385						
7788		Hs.183817	Ubiquitin specific protease 31			876801	H11981	USP31					
18900		Hs.443121	Purine-rich element binding protein A			5152345	AI758620	PURA					
6389	KIAA0759	Hs.497448	KIAA0759			6807701	AL137268	KIAA0759					
2573		Hs.86970	Hypothetical protein MGC14595			9509235	BE463462	MGC14595					
20182		Hs.464851	Hypothetical protein FLJ20719			3405935	AI076757	FLJ20719					
1902	ribonuclease, RNase A family, 7	Hs.525206	Ribonuclease, RNase A family, 7			12053627	AJ131212	RNASE7					
19330		Hs.497431	Transcribed locus, strongly similar to XP_514603.1 similar to Eukaryotic translation initiation factor 6 (eIF-6) (B4 integrin interactor) (CAB) (p27(BBP)) (B(2)GCN homolog) (OK/SW-cl.27) [Pan troglodytes]			5863250	AW014493						
21587		Hs.121178	Ring finger protein 39			5053519	AI732406	RNF39					
21499	v-crk sarcoma virus CT10 oncogene homolog (avian)	Hs.461896	V-crk sarcoma virus CT10 oncogene homolog (avian)			14602638	BC009837	CRK					
18495	interleukin 12A (natural killer cell stimulatory factor 1, cytotoxic lymphocyte maturation factor 1, p35)	Hs.673	Interleukin 12A (natural killer cell stimulatory factor 1, cytotoxic lymphocyte maturation factor 1, p35)			7042916	AW472810	IL12A					
13065		Hs.303669	Hypothetical protein MGC26694			3836544	AI241147	MGC26694					
5439	retinoblastoma-associated protein 140	Hs.549121	Retinoblastoma-associated protein 140			11385663	AF273053	RAP140					
4661		Hs.97464	Tudor domain containing 4			4739381	AI655402	TDRD4					
424		Hs.444024	Sorting nexin 19			5131751	AI753487	SNX19					
7224	nudix (nucleoside diphosphate linked moiety X)-type motif 13	Hs.533657	Nudix (nucleoside diphosphate linked moiety X)-type motif 13			4884141	AL050114	NUDT13					
22024	nuclear factor, interleukin 3 regulated	Hs.79334	Nuclear factor, interleukin 3 regulated			30955	X64318	NFIL3					
20891	cytoplasmic linker 2	Hs.255664	Cytoplasmic linker 2			14702160	NM_003388	CYLN2					
7377	neurexin 2	Hs.372938	Neurexin 2			7416826	AB035266	NRXN2					
1471		Hs.159066	Chromosome 10 open reading frame 118			2904314	AA831215	C10orf118					
11382		Hs.241523	Zinc finger protein 312			899839	H28929	ZNF312					
374		Hs.463613	Yippee-like 2 (Drosophila)			3842608	AI247211	YPEL2					
12977		Hs.184604	Pancreatic polypeptide			2931449	AA844998	PPY					
7058		Hs.270291	Actinin, alpha 4			2942404	AA854866	ACTN4					
3791	tropomyosin 1 (alpha)	Hs.133892	Tropomyosin 1 (alpha)			16549871	AK055197	TPM1					
6106	chromosome Y open reading frame 15A	Hs.522863	Chromosome Y open reading frame 15A			13161080	AF332224	CYorf15A					
3602		Hs.293736	Activity-dependent neuroprotector			10030575	BE670034	ADNP					
912	hypothetical protein MGC26818					58190238	AL359575	MGC26818					
14665	paired-like homeobox 2b	Hs.87202	Paired-like homeobox 2b			33869428	BC017199	PHOX2B					
1448		Hs.17932	Transcribed locus, strongly similar to XP_371411.2 similar to GNGT1 protein [Homo sapiens]			735559	T96935						
21842		Hs.542758	Transcribed locus			3162948	AA984423						
10517	isoprenylcysteine carboxyl methyltransferase					3135668	AF064084	ICMT					
12343		Hs.469171	Hypothetical protein DKFZp564D0478			3917373	AI279139	DKFZP564D0478					
4504							AJ420464						
8540	G elongation factor, mitochondrial 1	Hs.518355	G elongation factor, mitochondrial 1			14285173	AF309777	GFM1					
8554	chromosome 5 open reading frame 3	Hs.166551	Chromosome 5 open reading frame 3			8570640	AF159700	C5orf3					
9642		Hs.485729	Regulating synaptic membrane exocytosis 1			3753480	AI200874	RIMS1					
5604	chromosome 11 open reading frame 1	Hs.17546	Chromosome 11 open reading frame 1			10440207	AK027152	C11orf1					
10300		Hs.443837	Aminopeptidase puromycin sensitive			6039341	AW084189	NPEPPS					
18666	colipase, pancreatic	Hs.1340	Colipase, pancreatic			13937902	BC007061	CLPS					
10698	hypothetical protein MGC16207	Hs.334846	Poliovirus receptor-related 1 (herpesvirus entry mediator C; nectin)			33872362	BC007379	MGC16207					
16540		Hs.468702	Copper metabolism (Murr1) domain containing 1			10437654	AK025191	COMMD1					
12884		Hs.504628	C2f protein			2955874	AA863395	C2F					
15050											agilent control, positive		
1851	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	Hs.502	Transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)			188505	M74447	TAP2					
7568				tu30h01.x1 NCI_CGAP_Pr28 Homo sapiens cDNA clone IMAGE:2252593 3', mRNA sequence		4763044	AI659474						
9239	copine I	Hs.246413	RNA binding motif protein 12			12654612	BC001142	CPNE1					
872	RAB11 family interacting protein 1 (class I)	Hs.191179	RAB11 family interacting protein 1 (class I)			10438941	AK026177	RAB11FIP1					
11220	adaptor-related protein complex 1, gamma 2 subunit	Hs.343244	Adaptor-related protein complex 1, gamma 2 subunit			3193225	AF068706	AP1G2					
15383	solute carrier family 5 (low affinity glucose cotransporter), member 4	Hs.130101	Solute carrier family 5 (low affinity glucose cotransporter), member 4			7263937	AJ133127	SLC5A4					
11477	hyaluronoglucosaminidase 3	Hs.129910	Hyaluronoglucosaminidase 3			13543476	BC005896	HYAL3					
18094	basic, immunoglobulin-like variable motif containing	Hs.288809	Basic, immunoglobulin-like variable motif containing			13507321	AF339783	BIVM					
5807		Hs.143408	CDNA clone IMAGE:30332316, partial cds			4069808	AI333249						
13350	KIAA1666 protein	Hs.115429	KIAA1666 protein			6453431	AL133030	KIAA1666					
2899	mitogen-activated protein kinase 12	Hs.432642	Mitogen-activated protein kinase 12			16041726	BC015741	MAPK12					
9974	suppression of tumorigenicity 7 like	Hs.201921	Suppression of tumorigenicity 7 like			7020274	AK000291	ST7L					
16776		Hs.152475	Achaete-scute complex-like 2 (Drosophila)			6505532	AW206058	ASCL2					
8710		Hs.191734	Microsomal glutathione S-transferase 3			7019923	AK000073	MGST3					
2797	tryptophan hydroxylase 1 (tryptophan 5-monooxygenase)	Hs.356479	Tryptophan hydroxylase 1 (tryptophan 5-monooxygenase)			4759247	NM_004179	TPH1					
21749	proline-, glutamic acid-, leucine-rich protein 1					21426921	U88153	PELP1					
7479		Hs.459857	Calcium regulated heat stable protein 1, 24kDa			1920867	AA279341	CARHSP1					
13312		Hs.119387	KIAA0792 gene product			1577254	AA069876	KIAA0792					
12485	fucosidase, alpha-L- 2, plasma	Hs.17680	Fucosidase, alpha-L- 2, plasma			34782784	BC003060	FUCA2					
15626	nucleoporin 98kDa	Hs.524750	Nucleoporin 98kDa			56549642	NM_005387	NUP98					
1542	villin 2 (ezrin)	Hs.487027	Villin 2 (ezrin)			7328174	AL162086	VIL2					
16508	ribosomal protein, large, P0 pseudogene 2	Hs.502733	Ribosomal protein, large, P0 pseudogene 2			14919442	BC010523	RPLP0P2					
5857	receptor-interacting serine-threonine kinase 4	Hs.517310	Receptor-interacting serine-threonine kinase 4			14245728	AB047783	RIPK4					
6711	mitochondrial ribosomal protein S7	Hs.71787	Mitochondrial ribosomal protein S7			12652960	BC000241	MRPS7					
10742	hypothetical protein DKFZp762H185					58190242	AL359586	DKFZp762H185					
11923				7i50g08.x1 NCI_CGAP_Br16 Homo sapiens cDNA clone IMAGE:3338174 3' similar to SW:YADH_ECOLI P36880 HYPOTHETICAL 28.5 KD PROTEIN IN HPT-PAND INTERGENIC REGION. ;contains element MIR repetitive element ;, mRNA sequence		11684134	BF591810						
17227		Hs.8739	Signal transducer and activator of transcription 3 interacting protein 1			5421095	AL041747	STATIP1					
1963	PNAS-123	Hs.528699	PNAS-123			12751091	AF277181	LOC85028					
4466	nuclease sensitive element binding protein 1	Hs.473583	Nuclease sensitive element binding protein 1			14714587	BC010430	NSEP1					
22236				ou56b06.x5 NCI_CGAP_Br2 Homo sapiens cDNA clone IMAGE:1631795 3', mRNA sequence		5054616	AI733573						
6191		Hs.328236	CDNA FLJ37936 fis, clone CTONG2005468			4875291	AI674811						
2707		Hs.446689	Similar to RIKEN cDNA 1110002C08 gene			10439770	AK026824	MGC9564					
8948		Hs.545409	Transcribed locus			4150561	AI371808						
3454							AJ243500						
16476		Hs.254006	Protein geranylgeranyltransferase type I, beta subunit			4300716	AI435086	PGGT1B					
1020		Hs.531043	Transcribed locus, weakly similar to XP_496299.1 hypothetical protein LOC148206 [Homo sapiens]			10301923	AV699952						
716	ATPase, Ca++ transporting, plasma membrane 4	Hs.343522	ATPase, Ca++ transporting, plasma membrane 4			10439309	AK026443	ATP2B4					
5886	caspase recruitment domain family, member 14	Hs.550529	Caspase recruitment domain family, member 14			17390314	BC018142	CARD14					
9980	anaphase promoting complex subunit 5	Hs.7101	Anaphase promoting complex subunit 5			16549388	AK054779	ANAPC5					
11781		Hs.94300	Serologically defined colon cancer antigen 3			7458059	AW665512	SDCCAG3					
18779	UDP-glucose dehydrogenase	Hs.28309	UDP-glucose dehydrogenase			15488576	BC013430	UGDH					
3305	CARD only protein	Hs.348365	CARD only protein			14627080	AF367017	COPl					
15690				7l43c03.x1 Soares_NSF_F8_9W_OT_PA_P_S1 Homo sapiens cDNA clone IMAGE:3523973 3' similar to contains Alu repetitive element;contains element MER22 repetitive element ;, mRNA sequence		10941962	BF112272						
5531		Hs.369488	Down syndrome critical region gene 3			4684143	AI632813	DSCR3					
4070	2',3'-cyclic nucleotide 3' phosphodiesterase	Hs.273621	2',3'-cyclic nucleotide 3' phosphodiesterase			33991206	BC006392	CNP					
6666											agilent control, negative		
17457	neurogenic differentiation 4	Hs.131010	Neurogenic differentiation 4			10863998	NM_021191	NEUROD4					
18037	adipose differentiation-related protein	Hs.3416	Adipose differentiation-related protein			33873146	BC005127	ADFP					
21407							AL157498						
18591	KIAA1305	Hs.288348	KIAA1305			14198312	BC008219	KIAA1305					
20875		Hs.507433	Zinc finger protein 198			2820571	AA769333	ZNF198					
2349		Hs.126575	Transcription elongation regulator 1-like			9260442	BE348589	TCERG1L					
10419	cancer/testis antigen 1B	Hs.534310	Cancer/testis antigen 1B			7208842	AJ275978	CTAG1B					
17173	SLC2A4 regulator	Hs.435126	SLC2A4 regulator			13162678	AF249267	SLC2A4RG					
6132		Hs.1695	Matrix metalloproteinase 12 (macrophage elastase)			6438942	AW172994	MMP12					
11732	fatty acid binding protein 6, ileal (gastrotropin)	Hs.519719	Fatty acid binding protein 6, ileal (gastrotropin)			4557582	NM_001445	FABP6					
4742		Hs.465521	Minor histocompatibility antigen HA-1			3214430	AI004920	HA-1					
5175		Hs.473317	Chromosome 20 open reading frame 36			15331824	BI492480	C20orf36					
12943	cyclin-dependent kinase 5, regulatory subunit 1 (p35)	Hs.500015	Cyclin-dependent kinase 5, regulatory subunit 1 (p35)			34304373	NM_003885	CDK5R1					
14140	Mouse Mammary Turmor Virus Receptor homolog 1	Hs.25723	Mouse Mammary Turmor Virus Receptor homolog 1			3360461	AF052151	MTVR1					
3911	hyaluronoglucosaminidase 2	Hs.76873	Hyaluronoglucosaminidase 2			33875748	BC000692	HYAL2					
8782	zinc finger protein 655	Hs.521064	Zinc finger protein 655			12654038	BC000823	ZNF655					
16571		Hs.519818	Mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase			12044291	AF311308	MGAT1					
19731		Hs.68846	Hypothetical protein LOC374920			12041105	BF725194	LOC374920					
15894		Hs.326561	Apolipoprotein L, 5			5108980	AI740692	APOL5					
3405		Hs.390623	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble			6703778	AW297142	XPNPEP1					
22306		Hs.493275	Tripartite motif-containing 31			16552817	AK057215	TRIM31					
4013	lamin B2	Hs.515042	Lamin B2			33873533	BC006513	LMNB2					
14030	growth factor independent 1	Hs.73172	Growth factor independent 1			4885266	NM_005263	GFI1					
13341		Hs.102484	Glutathione S-transferase A3			3752417	AI199811	GSTA3					
3691	SLIT and NTRK-like family, member 6	Hs.525105	SLIT and NTRK-like family, member 6			10433232	AK021931	SLITRK6					
18990	DEAD (Asp-Glu-Ala-Asp) box polypeptide 47	Hs.504828	DEAD (Asp-Glu-Ala-Asp) box polypeptide 47			12052855	AL136666	DDX47					
17917		Hs.10784	Family with sequence similarity 46, member A			17066447	AJ420583	FAM46A					
2405	bromodomain adjacent to zinc finger domain, 2B	Hs.470369	Bromodomain adjacent to zinc finger domain, 2B			6683499	AB032255	BAZ2B					
5903	RUN domain containing 2A	Hs.458401	RUN domain containing 2A			10433818	AK022425	RUNDC2A					
4852		Hs.549172	Ceroid-lipofuscinosis, neuronal 6, late infantile, variant			10370179	BE856794	CLN6					
22383											agilent control, negative		
15004	leucine rich repeat and sterile alpha motif containing 1	Hs.495188	Leucine rich repeat and sterile alpha motif containing 1			33869802	BC009239	LRSAM1					
19641		Hs.31869	Sialoadhesin			2216899	AA486735	SN					
19007	interferon-induced protein 35	Hs.50842	Interferon-induced protein 35			33876082	BC001356	IFI35					
2743		Hs.368157	Phosphorylase, glycogen; brain			5397071	AI810505	PYGB					
14941	regulator of G-protein signalling 10	Hs.501200	Regulator of G-protein signalling 10			39644719	BC009361	RGS10					
13899				yh14g04.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:37855 3', mRNA sequence		831278	R60583						
8354		Hs.161985	Transmembrane protease, serine 4			6144243	AW139525	TMPRSS4					
8499		Hs.356549	Small nuclear ribonucleoprotein D3 polypeptide 18kDa			4438197	AI524062	SNRPD3					
11936		Hs.495108	Nuclear receptor subfamily 5, group A, member 1			6704586	AW297950	NR5A1					
61											agilent control, positive		
2205		Hs.11916	Ribokinase			11448597	BF436282	RBKS					
6980	PC4 and SFRS1 interacting protein 1	Hs.493516	PC4 and SFRS1 interacting protein 1			3283351	AF063020	PSIP1					
21822	guanine nucleotide binding protein (G protein), beta polypeptide 3	Hs.534315	Guanine nucleotide binding protein (G protein), beta polypeptide 3			33876705	BC002454	GNB3					
17745		Hs.463412	Sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)			2908804	AA835076	SGCA					
2691		Hs.131489	Par-3 partitioning defective 3 homolog (C. elegans)			10437004	AK024668	PARD3					
18885	hypothetical protein YH95C04	Hs.138248	Hypothetical protein YH95C04			3377538	AF075000	LOC56251					
13744	single-minded homolog 2 (Drosophila)	Hs.146186	Single-minded homolog 2 (Drosophila)			2062418	U80457	SIM2					
9083		Hs.497253	Transcribed locus, strongly similar to XP_516929.1 similar to Beta crystallin S (Gamma crystallin S) [Pan troglodytes]			5445950	AI825279						
18867	hypothetical protein FLJ11370					10432615	AK021432	FLJ11370					
6932		Hs.112143	F-box and leucine-rich repeat protein 17			3173633	AA988642	FBXL17					
5163	hypothetical protein MGC5391	Hs.345849	Hypothetical protein MGC5391			13905049	BC006808	MGC5391					
9738		Hs.515575	Placenta-specific 2			11447662	BF435374	PLAC2					
11825											agilent control, positive		
22272	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b	Hs.477367	Protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b			3360470	AF052159	PTPLB					
2256		Hs.54943	Fracture callus 1 homolog (rat)			5368692	AI803220	FXC1					
11535	fibroblast activation protein, alpha	Hs.516493	Fibroblast activation protein, alpha			16933539	NM_004460	FAP					
10833				qd93f03.x1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1737053 3', mRNA sequence		3593987	AI125473						
19049		Hs.199623	Transcribed locus			4875475	AI674995						
10663	hypothetical protein FLJ20551	Hs.369615	Hypothetical protein FLJ20551			7020734	AK000558	FLJ20551					
16979	coactivator-associated arginine methyltransferase 1	Hs.371416	Coactivator-associated arginine methyltransferase 1			3005756	AF055027	CARM1					
5313	ATP-binding cassette, sub-family F (GCN20), member 3	Hs.361323	ATP-binding cassette, sub-family F (GCN20), member 3			38197099	BC009253	ABCF3					
10733	melanoma antigen family A, 10	Hs.18048	Melanoma antigen family A, 10			33872805	BC004105	MAGEA10					
7849	E74-like factor 2 (ets domain transcription factor)	Hs.260903	Protein phosphatase 1, regulatory (inhibitor) subunit 14B			7677542	AF256222	ELF2					
22098	retinoschisis (X-linked, juvenile) 1	Hs.549060	Retinoschisis (X-linked, juvenile) 1			3169694	AF014459	RS1					
26											agilent control, positive		
7589		Hs.550592	D15F37 (pseudogene)			2715188	AA705270	MGC57820					
12143	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2	Hs.127519	Amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2			14249853	BC008302	ALS2CR2					
4497	ADP-ribosylhydrolase like 1	Hs.98669	ADP-ribosylhydrolase like 1			33871226	BC009755	ADPRHL1					
12751				qk19f11.x1 NCI_CGAP_Kid3 Homo sapiens cDNA clone IMAGE:1869453 3' similar to contains element MSR1 repetitive element ;, mRNA sequence		3872847	AI264644						
515	solute carrier family 31 (copper transporters), member 1	Hs.532315	Solute carrier family 31 (copper transporters), member 1			13279211	BC004315	SLC31A1					
19805							BC008428						
5213	mitochondrial ribosomal protein L36	Hs.32196	Mitochondrial ribosomal protein L36			6166337	AF151109	MRPL36					
17826		Hs.514806	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1)			7318473	AW613287	GALNT1					
14883		Hs.13640	Roundabout, axon guidance receptor, homolog 1 (Drosophila)			2706341	AA703228	ROBO1					
21986	hypothetical protein FLJ20203	Hs.516775	Hypothetical protein FLJ20203			10439602	AK026693	FLJ20203					
14257	translocase of inner mitochondrial membrane 17 homolog A (yeast)	Hs.20716	Translocase of inner mitochondrial membrane 17 homolog A (yeast)			4378528	AF106622	TIMM17A					
22568											agilent control, negative		
15876		Hs.120446	Hypothetical protein FLJ20618			6030531	AW075446	FLJ20618					
12289		Hs.387381	Myeloid/lymphoid or mixed-lineage leukemia 2			4986619	AI698719	MLL2					
1149				ty93b06.x1 NCI_CGAP_Ut1 Homo sapiens cDNA clone IMAGE:2286611 3' similar to contains L1.t2 L1 repetitive element ;, mRNA sequence		4665032	AI628232						
20495	MANSC domain containing 1	Hs.5999	MANSC domain containing 1			7022238	AK001160	MANSC1					
17010		Hs.171806	Transcribed locus, strongly similar to NP_002137.3 homeo box B3 [Homo sapiens]			5441173	AI822094						
