^Annotation
!Annotation_date = 05/20/2005 15:03:40
!Annotation_platform = GPL91
!Annotation_platform_title =Affymetrix GeneChip Human Genome U95 Version 2 Set HG-U95A
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
564_at	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	Hs.515056	Guanine nucleotide binding protein (G protein), alpha 11 (Gq class)			183690	M69013	GNA11					
565_at	steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)	Hs.458345	Steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)			338468	M74047	SRD5A2					
566_at	promyelocytic leukemia	Hs.526464	Promyelocytic leukemia			190116	M79462	PML					
567_s_at	promyelocytic leukemia	Hs.526464	Promyelocytic leukemia			190118	M79463	PML					
568_at	protein kinase, cAMP-dependent, catalytic, alpha	Hs.194350	Protein kinase, cAMP-dependent, catalytic, alpha			189966	M80335	PRKACA					
569_g_at	protein kinase, cAMP-dependent, catalytic, alpha	Hs.194350	Protein kinase, cAMP-dependent, catalytic, alpha			189966	M80335	PRKACA					
570_at	v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian)	Hs.307905	V-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian)			186549	M83221	RELB					
571_at	nucleosome assembly protein 1-like 1	Hs.524599	Nucleosome assembly protein 1-like 1			189066	M86667	NAP1L1					
572_at				Human kinase (TTK) mRNA, complete cds		340010	M86699						
573_at	insulin-like growth factor binding protein, acid labile subunit	Hs.839	Insulin-like growth factor binding protein, acid labile subunit			184807	M86826	IGFALS					
574_s_at	caspase 1, apoptosis-related cysteine protease (interleukin 1, beta, convertase)	Hs.2490	Caspase 1, apoptosis-related cysteine protease (interleukin 1, beta, convertase)			435598	M87507	CASP1					
575_s_at	tumor-associated calcium signal transducer 1					182904	M93036	TACSTD1					
576_at	nitric oxide synthase 3 (endothelial cell)	Hs.511603	Nitric oxide synthase 3 (endothelial cell)			189211	M93718	NOS3					
577_at	midkine (neurite growth-promoting factor 2)					188570	M94250	MDK					
578_at	recombination activating gene 2					190844	M94633	RAG2					
579_at	centromere protein C 1	Hs.479867	Centromere protein C 1			180246	M95724	CENPC1					
556_s_at	glutathione S-transferase M4					306816	M96233	GSTM4					
557_s_at	somatostatin receptor 3					338498	M96738	SSTR3					
558_at	keratin 1 (epidermolytic hyperkeratosis)					1843461	M98776	KRT1					
559_s_at	T-cell leukemia, homeobox 1	Hs.89583	T-cell leukemia, homeobox 1			232582	S38742	TLX1					
538_at	CD34 antigen	Hs.374990	CD34 antigen			264768	S53911	CD34					
539_at	RYK receptor-like tyrosine kinase	Hs.245869	RYK receptor-like tyrosine kinase			299788	S59184	RYK					
540_at	heat shock 27kDa protein 2	Hs.78846	Heat shock 27kDa protein 2			452946	S67070	HSPB2					
541_g_at	heat shock 27kDa protein 2	Hs.78846	Heat shock 27kDa protein 2			452946	S67070	HSPB2					
542_at	cellular retinoic acid binding protein 1	Hs.346950	Cellular retinoic acid binding protein 1			241541	S74445	CRABP1					
543_g_at	cellular retinoic acid binding protein 1	Hs.346950	Cellular retinoic acid binding protein 1			241541	S74445	CRABP1					
544_at	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	Hs.73090	Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)			243420	S76638	NFKB2					
545_g_at	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	Hs.73090	Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)			243420	S76638	NFKB2					
546_at	protein kinase (cAMP-dependent, catalytic) inhibitor alpha	Hs.433700	Protein kinase (cAMP-dependent, catalytic) inhibitor alpha			243493	S76965	PKIA					
547_s_at	nuclear receptor subfamily 4, group A, member 2	Hs.165258	Nuclear receptor subfamily 4, group A, member 2			913966	S77154	NR4A2					
548_s_at	spleen tyrosine kinase	Hs.371720	Spleen tyrosine kinase			1245835	S80267	SYK					
549_at	arginyl-tRNA synthetase					1217667	S80343	RARS					
550_at		Hs.232021	REV3-like, catalytic subunit of DNA polymerase zeta (yeast)			1488422	S82075	REV3L					
551_at	E1A binding protein p300	Hs.517517	E1A binding protein p300			495300	U01877	EP300					
552_at	Rho GTPase activating protein 1	Hs.138860	Rho GTPase activating protein 1			450780	U02570	ARHGAP1					
553_g_at	Rho GTPase activating protein 1	Hs.138860	Rho GTPase activating protein 1			450780	U02570	ARHGAP1					
554_at				Human P47 LBC oncogene mRNA, complete cds		458209	U03634						
555_at	RAB40B, member RAS oncogene family	Hs.484068	RAB40B, member RAS oncogene family			466270	U05227	RAB40B					
537_f_at	breakpoint cluster region					487344	U07000	BCR					
517_at	breakpoint cluster region					487344	U07000	BCR					
518_at	nuclear receptor subfamily 1, group H, member 2	Hs.432976	Nuclear receptor subfamily 1, group H, member 2			641961	U07132	NR1H2					
519_g_at	nuclear receptor subfamily 1, group H, member 2	Hs.432976	Nuclear receptor subfamily 1, group H, member 2			641961	U07132	NR1H2					
520_at	mitogen-activated protein kinase kinase kinase 12	Hs.211601	Mitogen-activated protein kinase kinase kinase 12			561542	U07358	MAP3K12					
521_at	metallothionein IV					466264	U07807	MT4					
522_s_at	folate receptor 3 (gamma)	Hs.352	Folate receptor 3 (gamma)			478886	U08471	FOLR3					
523_s_at	sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1					806716	U13061	SULT2A1					
524_at	PMS1 postmeiotic segregation increased 1 (S. cerevisiae)					535512	U13695	PMS1					
525_g_at	PMS1 postmeiotic segregation increased 1 (S. cerevisiae)					535512	U13695	PMS1					
526_s_at	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)					535514	U13696	PMS2					
527_at	centromere protein A, 17kDa	Hs.1594	Centromere protein A, 17kDa			602413	U14518	CENPA					
528_at	heat shock 27kDa protein 3	Hs.41707	Heat shock 27kDa protein 3			4164096	U15590	HSPB3					
529_at	dual specificity phosphatase 5	Hs.2128	Dual specificity phosphatase 5			9911129	U15932	DUSP5					
530_at				Human I kappa BR mRNA, complete cds		746414	U16258						
531_at	GLI pathogenesis-related 1 (glioma)	Hs.205558	GLI pathogenesis-related 1 (glioma)			24270815	U16307	GLIPR1					
532_at	parathyroid hormone receptor 1	Hs.1019	Parathyroid hormone receptor 1			596129	U17418	PTHR1					
533_g_at	parathyroid hormone receptor 1	Hs.1019	Parathyroid hormone receptor 1			596129	U17418	PTHR1					
534_s_at	folate receptor 1 (adult)					1483626	U20391	FOLR1					
535_s_at	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)					857454	U20816	NFKB2					
511_s_at	fyn-related kinase	Hs.89426	Fyn-related kinase			732527	U22322	FRK					
512_at	nuclear receptor subfamily 1, group H, member 3	Hs.438863	Nuclear receptor subfamily 1, group H, member 3			726512	U22662	NR1H3					
513_at				Human MEK5 mRNA, complete cds		1255719	U25265						
514_at	Cas-Br-M (murine) ecotropic retroviral transforming sequence b	Hs.430589	Cas-Br-M (murine) ecotropic retroviral transforming sequence b			862406	U26710	CBLB					
515_s_at	Cas-Br-M (murine) ecotropic retroviral transforming sequence b	Hs.430589	Cas-Br-M (murine) ecotropic retroviral transforming sequence b			862410	U26712	CBLB					
493_at	casein kinase 1, delta	Hs.477070	Casein kinase 1, delta			881618	U29171	CSNK1D					
494_at	interleukin 13					1045451	U31120	IL13					
495_at	interleukin 15 receptor, alpha	Hs.524117	Interleukin 15 receptor, alpha			1125055	U31628	IL15RA					
496_s_at	interleukin 11 receptor, alpha	Hs.204891	Interleukin 11 receptor, alpha			975336	U32324	IL11RA					
497_at	ceroid-lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	Hs.446747	Ceroid-lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)			1039422	U32680	CLN3					
498_at	Tax1 (human T-cell leukemia virus type I) binding protein 1	Hs.34576	Tax1 (human T-cell leukemia virus type I) binding protein 1			5776544	U33821	TAX1BP1					
499_at	MAD1 mitotic arrest deficient-like 1 (yeast)	Hs.209128	MAD1 mitotic arrest deficient-like 1 (yeast)			2947030	U33822	MAD1L1					
500_at	cytochrome P450, family 2, subfamily J, polypeptide 2	Hs.152096	Cytochrome P450, family 2, subfamily J, polypeptide 2			18254512	U37143	CYP2J2					
501_g_at	cytochrome P450, family 2, subfamily J, polypeptide 2	Hs.152096	Cytochrome P450, family 2, subfamily J, polypeptide 2			18254512	U37143	CYP2J2					
502_s_at	homeo box A1	Hs.67397	Homeo box A1			1051226	U37431	HOXA1					
503_at	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	Hs.441072	Polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa			1017824	U37690	POLR2L					
504_at	ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)	Hs.518773	Ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)			1145690	U39318	UBE2D3					
505_at	CDC37 cell division cycle 37 homolog (S. cerevisiae)	Hs.160958	CDC37 cell division cycle 37 homolog (S. cerevisiae)			1375484	U43077	CDC37					
506_s_at	signal transducer and activator of transcription 5A	Hs.437058	Signal transducer and activator of transcription 5A			1151169	U43185	STAT5A					
507_s_at	E74-like factor 2 (ets domain transcription factor)	Hs.260903	Protein phosphatase 1, regulatory (inhibitor) subunit 14B			1420890	U43189	ELF2					
508_at	suppressor of Ty 4 homolog 1 (S. cerevisiae)	Hs.439481	Suppressor of Ty 4 homolog 1 (S. cerevisiae)			1297309	U43923	SUPT4H1					
509_at	SMAD, mothers against DPP homolog 4 (Drosophila)	Hs.75862	SMAD, mothers against DPP homolog 4 (Drosophila)			1163233	U44378	SMAD4					
510_g_at	SMAD, mothers against DPP homolog 4 (Drosophila)	Hs.75862	SMAD, mothers against DPP homolog 4 (Drosophila)			1163233	U44378	SMAD4					
491_at	protein tyrosine phosphatase, receptor type, G					1263067	U46116	PTPRG					
492_g_at	protein tyrosine phosphatase, receptor type, G					1263067	U46116	PTPRG					
471_f_at	tubulin, beta 3	Hs.511743	Tubulin, beta 3			1297273	U47634	TUBB3					
472_at	signal transducer and activator of transcription 5B	Hs.132864	Signal transducer and activator of transcription 5B			6981725	U48730	STAT5B					
473_g_at	signal transducer and activator of transcription 5B	Hs.132864	Signal transducer and activator of transcription 5B			6981725	U48730	STAT5B					
474_at	diacylglycerol kinase, epsilon 64kDa	Hs.551517	Diacylglycerol kinase, epsilon 64kDa			1289444	U49379	DGKE					
475_at	receptor (TNFRSF)-interacting serine-threonine kinase 1	Hs.519842	Receptor (TNFRSF)-interacting serine-threonine kinase 1			3426026	U50062	RIPK1					
476_s_at	histone deacetylase 1	Hs.88556	Histone deacetylase 1			1277083	U50079	HDAC1					
477_at	interferon regulatory factor 5	Hs.521181	Interferon regulatory factor 5			1255254	U51127	IRF5					
478_g_at	interferon regulatory factor 5	Hs.521181	Interferon regulatory factor 5			1255254	U51127	IRF5					
479_at	disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila)	Hs.481980	Disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila)			1297329	U53446	DAB2					
480_at	protein kinase, membrane associated tyrosine/threonine 1	Hs.77783	Protein kinase, membrane associated tyrosine/threonine 1			1794206	U56816	PKMYT1					
481_at	SNF related kinase	Hs.476052	SNF-1 related kinase			1373276	U57452	SNRK					
482_at				Human H-cadherin mRNA, complete cds		1381791	U59289						
483_g_at				Human H-cadherin mRNA, complete cds		1381791	U59289						
484_at	nuclear receptor coactivator 1	Hs.412293	Nuclear receptor coactivator 1			1480645	U59302	NCOA1					
485_at	desert hedgehog homolog (Drosophila)	Hs.524382	Desert hedgehog homolog (Drosophila)			1401271	U59748	DHH					
486_at	caspase 9, apoptosis-related cysteine protease	Hs.329502	Caspase 9, apoptosis-related cysteine protease			1532150	U60521	CASP9					
487_g_at	caspase 9, apoptosis-related cysteine protease	Hs.329502	Caspase 9, apoptosis-related cysteine protease			1532150	U60521	CASP9					
488_at	intersectin 1 (SH3 domain protein)	Hs.160324	Intersectin 1 (SH3 domain protein)			1438932	U61166	ITSN1					
489_at	mutY homolog (E. coli)					1458227	U63329	MUTYH					
490_g_at	mutY homolog (E. coli)					1458227	U63329	MUTYH					
467_at	osteoclast stimulating factor 1	Hs.494192	Osteoclast stimulating factor 1			1498487	U63717	OSTF1					
468_at	fibroblast growth factor 13	Hs.6540	Fibroblast growth factor 13			1563886	U66198	FGF13					
469_at	ephrin-B3					1809291	U66406	EFNB3					
470_at	cell growth regulator with EF hand domain 1	Hs.546335	Cell growth regulator with EF hand domain 1			1724070	U66468	CGREF1					
449_at	cell growth regulator with ring finger domain 1	Hs.59106	Cell growth regulator with ring finger domain 1			1724072	U66469	CGRRF1					
450_g_at	cell growth regulator with ring finger domain 1	Hs.59106	Cell growth regulator with ring finger domain 1			1724072	U66469	CGRRF1					
451_at	anaplastic lymphoma kinase (Ki-1)	Hs.196534	Anaplastic lymphoma kinase (Ki-1)			1848243	U66559	ALK					
452_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	Hs.476179	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1			1549238	U66615	SMARCC1					
453_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	Hs.236030	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2			1549240	U66616	SMARCC2					
454_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	Hs.79335	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1			1549242	U66617	SMARCD1					
455_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	Hs.250581	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2			1549244	U66618	SMARCD2					
456_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	Hs.444445	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3			1549246	U66619	SMARCD3					
457_s_at	SMT3 suppressor of mif two 3 homolog 1 (yeast)	Hs.81424	SMT3 suppressor of mif two 3 homolog 1 (yeast)			1762972	U67122	SUMO1					
458_at	chemokine (C-C motif) receptor 6	Hs.46468	Chemokine (C-C motif) receptor 6			1870665	U68030	CCR6					
459_s_at	bridging integrator 1	Hs.193163	Bridging integrator 1			3157914	U68485	BIN1					
460_at	PBX/knotted 1 homeobox 1	Hs.431043	PBX/knotted 1 homeobox 1			2052384	U68727	PKNOX1					
461_at	N-acylsphingosine amidohydrolase (acid ceramidase) 1	Hs.527412	N-acylsphingosine amidohydrolase (acid ceramidase) 1			1743866	U70063	ASAH1					
462_at	nuclear factor I/B	Hs.370359	Nuclear factor I/B			1916623	U70862	NFIB					
463_g_at	nuclear factor I/B	Hs.370359	Nuclear factor I/B			1916623	U70862	NFIB					
464_s_at	interferon-induced protein 35	Hs.50842	Interferon-induced protein 35			2224902	U72882	IFI35					
465_at	HIV-1 Tat interacting protein, 60kDa	Hs.528299	HIV-1 Tat interacting protein, 60kDa			1657981	U74667	HTATIP					
466_at	general transcription factor II, i	Hs.520459	General transcription factor II, i			1870687	U77948	GTF2I					
445_at	NK3 transcription factor related, locus 1 (Drosophila)	Hs.55999	NK3 transcription factor related, locus 1 (Drosophila)			1732377	U80669	NKX3-1					
446_at	casein kinase 1, gamma 2	Hs.181390	Casein kinase 1, gamma 2			1890117	U89896	CSNK1G2					
447_g_at	casein kinase 1, gamma 2	Hs.181390	Casein kinase 1, gamma 2			1890117	U89896	CSNK1G2					
448_s_at	multiple endocrine neoplasia I					1945388	U93237	MEN1					
427_f_at	interferon, alpha 10	Hs.282275	Interferon, alpha 10			32748	V00551	IFNA10					
428_s_at	beta-2-microglobulin	Hs.534255	Beta-2-microglobulin			34615	V00567	B2M					
429_f_at	tubulin, beta 4					35958	X00734	TUBB4					
430_at	nucleoside phosphorylase	Hs.75514	Nucleoside phosphorylase			35564	X00737	NP					
431_at	chemokine (C-X-C motif) ligand 10	Hs.413924	Chemokine (C-X-C motif) ligand 10			33917	X02530	CXCL10					
432_s_at				Human gene for T-cell receptor alpha chain C region		36915	X02883						
433_at				Human gene for T-cell receptor alpha chain C region		36915	X02883						
434_at	H1 histone family, member 0					32106	X03473	H1F0					
435_g_at	H1 histone family, member 0					32106	X03473	H1F0					
436_at	interleukin 5 (colony-stimulating factor, eosinophil)	Hs.2247	Interleukin 5 (colony-stimulating factor, eosinophil)			33835	X04688	IL5					
437_at	matrix metalloproteinase 3 (stromelysin 1, progelatinase)	Hs.375129	Matrix metalloproteinase 3 (stromelysin 1, progelatinase)			36632	X05232	MMP3					
438_at	protein kinase, cAMP-dependent, catalytic, alpha	Hs.194350	Protein kinase, cAMP-dependent, catalytic, alpha			35478	X07767	PRKACA					
440_at	nuclear factor I/C (CCAAT-binding transcription factor)	Hs.170131	Nuclear factor I/C (CCAAT-binding transcription factor)			30265	X12492	NFIC					
441_s_at	leukemia inhibitory factor (cholinergic differentiation factor)	Hs.2250	Leukemia inhibitory factor (cholinergic differentiation factor)			34361	X13967	LIF					
442_at	tumor rejection antigen (gp96) 1	Hs.192374	Tumor rejection antigen (gp96) 1			37260	X15187	TRA1					
443_at	homeo box D4					32394	X17360	HOXD4					
444_g_at	homeo box D4					32394	X17360	HOXD4					
404_at	interleukin 4 receptor	Hs.513457	Interleukin 4 receptor			33833	X52425	IL4R					
405_at	retinoid X receptor, alpha	Hs.20084	Retinoid X receptor, alpha			35884	X52773	RXRA					
406_at	integrin, beta 4	Hs.370255	Integrin, beta 4			33950	X53587	ITGB4					
407_at	protein tyrosine phosphatase, receptor type, B	Hs.434375	Protein tyrosine phosphatase, receptor type, B			35787	X54131	PTPRB					
408_at	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)					34625	X54489	CXCL1					
409_at	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide	Hs.74405	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide			23221	X56468	YWHAQ					
410_s_at	casein kinase 2, beta polypeptide					29968	X57152	CSNK2B					
411_i_at	interferon induced transmembrane protein 2 (1-8D)	Hs.174195	Interferon induced transmembrane protein 2 (1-8D)			311373	X57351	IFITM2					
413_at	homeo box D9	Hs.236646	Homeo box D9			32390	X59372	HOXD9					
414_at	homeo box D10	Hs.123070	Homeo box D10			32392	X59373	HOXD10					
415_at	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	Hs.5613	V-crk sarcoma virus CT10 oncogene homolog (avian)-like			416519	X59656	CRKL					
416_s_at	homeo box C5					32387	X61755	HOXC5					
417_at	protein kinase C, epsilon	Hs.97432	Protein kinase C, epsilon			35494	X65293	PRKCE					
418_at	antigen identified by monoclonal antibody Ki-67	Hs.80976	Antigen identified by monoclonal antibody Ki-67			415818	X65550	MKI67					
419_at	antigen identified by monoclonal antibody Ki-67	Hs.80976	Antigen identified by monoclonal antibody Ki-67			415818	X65550	MKI67					
420_at	melanocortin 2 receptor (adrenocorticotropic hormone)					28343	X65633	MC2R					
421_at	translocated promoter region (to activated MET oncogene)	Hs.279640	Translocated promoter region (to activated MET oncogene)			633225	X66397	TPR					
422_s_at	MYC associated factor X					34469	X66867	MAX					
423_at	Ewing sarcoma breakpoint region 1	Hs.374477	Ewing sarcoma breakpoint region 1			547565	X66899	EWSR1					
424_s_at	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	Hs.549034	Fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)			35109	X66945	FGFR1					
425_at	interferon, alpha-inducible protein 27	Hs.532634	Interferon, alpha-inducible protein 27			35183	X67325	IFI27					
401_s_at	hepatic leukemia factor	Hs.196952	Hepatic leukemia factor			402775	X68985	HLF					
402_s_at	intercellular adhesion molecule 3	Hs.353214	Intercellular adhesion molecule 3			32627	X69819	ICAM3					
403_s_at	fms-related tyrosine kinase 4	Hs.415048	Fms-related tyrosine kinase 4			297049	X69878	FLT4					
382_at	protein phosphatase 4 (formerly X), catalytic subunit	Hs.534338	Protein phosphatase 4 (formerly X), catalytic subunit			4049457	X70218	PPP4C					
384_at	proteasome (prosome, macropain) subunit, beta type, 10					406226	X71874	PSMB10					
385_at	proteasome (prosome, macropain) subunit, beta type, 10					406226	X71874	PSMB10					
386_g_at	proteasome (prosome, macropain) subunit, beta type, 10					406226	X71874	PSMB10					
387_at	cyclin-dependent kinase 9 (CDC2-related kinase)	Hs.150423	Cyclin-dependent kinase 9 (CDC2-related kinase)			599828	X80230	CDK9					
388_at	phosphoinositide-3-kinase, regulatory subunit 2 (p85 beta)	Hs.371344	Phosphoinositide-3-kinase, regulatory subunit 2 (p85 beta)			2160047	X80907	PIK3R2					
389_s_at				H.sapiens Fas, Apo-1 gene (promoter and exon I)		673405	X82279						
390_at				H.sapiens mRNA for C-C chemokine receptor-4		1370103	X85740						
391_at	protein phosphatase 5, catalytic subunit	Hs.431861	Protein phosphatase 5, catalytic subunit			897760	X89416	PPP5C					
392_g_at	protein phosphatase 5, catalytic subunit	Hs.431861	Protein phosphatase 5, catalytic subunit			897760	X89416	PPP5C					
393_s_at	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)	Hs.149261	Runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)			3928328	X90976	RUNX1					
394_at	bleomycin hydrolase	Hs.371914	Bleomycin hydrolase			1321857	X92106	BLMH					
395_at	metaphase chromosome protein 1					1154802	X94629	HSMCR30					
396_f_at	erythropoietin receptor					1310666	X97671	EPOR					
398_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	Hs.363492	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18			1498228	X98743	DDX18					
399_at	serine/threonine kinase 25 (STE20 homolog, yeast)	Hs.516807	Serine/threonine kinase 25 (STE20 homolog, yeast)			1430821	X99325	STK25					
400_at	insulin promoter factor 1, homeodomain transcription factor	Hs.32938	Insulin promoter factor 1, homeodomain transcription factor			1486364	X99894	IPF1					
380_at	T-box 5					1772560	Y09445	TBX5					
381_s_at	phosphoinositide-3-kinase, catalytic, delta polypeptide	Hs.518451	Phosphoinositide-3-kinase, catalytic, delta polypeptide			37496958	Y10055	PIK3CD					
359_at	interleukin 13 receptor, alpha 1	Hs.496646	Interleukin 13 receptor, alpha 1			1806035	Y10659	IL13RA1					
360_at	inositol 1,4,5-trisphosphate 3-kinase C	Hs.515415	Inositol 1,4,5-trisphosphate 3-kinase C			1914774	Y11999	ITPKC					
361_at	B-cell CLL/lymphoma 9	Hs.415209	B-cell CLL/lymphoma 9			2181877	Y13620	BCL9					
362_at	protein kinase C, zeta	Hs.496255	Protein kinase C, zeta			35500	Z15108	PRKCZ					
363_at	protein kinase C, gamma	Hs.2890	Protein kinase C, gamma			35496	Z15114	PRKCG					
364_s_at	phospholipase C, beta 3 (phosphatidylinositol-specific)	Hs.523761	Phospholipase C, beta 3 (phosphatidylinositol-specific)			38509	Z16411	PLCB3					
365_at	cylicin, basic protein of sperm head cytoskeleton 1	Hs.444230	Cylicin, basic protein of sperm head cytoskeleton 1			396104	Z22780	CYLC1					
366_s_at	NIMA (never in mitosis gene a)-related kinase 2	Hs.153704	NIMA (never in mitosis gene a)-related kinase 2			479170	Z29066	NEK2					
367_at	NIMA (never in mitosis gene a)-related kinase 3	Hs.409989	NIMA (never in mitosis gene a)-related kinase 3			479172	Z29067	NEK3					
368_at	trophoblast glycoprotein	Hs.82128	Trophoblast glycoprotein			435654	Z29083	TPBG					
369_s_at	ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)	Hs.344165	Ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)			483539	Z29331	UBE2H					
370_at	serine/threonine kinase 38	Hs.409578	Serine/threonine kinase 38			854169	Z35102	STK38					
371_at	interferon regulatory factor 3	Hs.75254	Interferon regulatory factor 3			1107688	Z56281	IRF3					
372_f_at	glutathione S-transferase theta 1					5420326	Z84718	GSTT1					
373_at	glutathione S-transferase theta 1					5420326	Z84718	GSTT1					
374_f_at	glutathione S-transferase theta 1					5420326	Z84718	GSTT1					
375_at	glutathione S-transferase theta 1					5420326	Z84718	GSTT1					
376_at	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C	Hs.269109	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C			3426162	AB000220	SEMA3C					
377_g_at	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C	Hs.269109	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C			3426162	AB000220	SEMA3C					
378_s_at	GPI anchored molecule like protein					2102633	AB000381	GML					
379_at	thioredoxin domain containing 9	Hs.370017	Thioredoxin domain containing 9			2342476	AB006679	TXNDC9					
356_at	kinesin family member 22	Hs.119324	Kinesin family member 22			4519442	AB017430	KIF22					
357_at	dynamin 1-like	Hs.550499	Dynamin 1-like			2130629	AF000430	DNM1L					
358_at	purinergic receptor P2Y, G-protein coupled, 10					2104786	AF000545	P2RY10					
337_at	poly (ADP-ribose) glycohydrolase	Hs.91390	Poly (ADP-ribose) glycohydrolase			2213921	AF005043	PARG					
338_at	activating transcription factor 6	Hs.492740	Activating transcription factor 6			2245629	AF005887	ATF6					
339_at	caveolin 2	Hs.212332	Caveolin 2			2665791	AF035752	CAV2					
340_at	matrilin 3	Hs.6985	Matrilin 3			2326546	AJ001047	MATN3					
341_at	platelet-activating factor receptor	Hs.46	Platelet-activating factor receptor			219975	D10202	PTAFR					
342_at	ectonucleotide pyrophosphatase/phosphodiesterase 1	Hs.527295	Ectonucleotide pyrophosphatase/phosphodiesterase 1			219943	D12485	ENPP1					
343_s_at	ectonucleotide pyrophosphatase/phosphodiesterase 1	Hs.527295	Ectonucleotide pyrophosphatase/phosphodiesterase 1			219943	D12485	ENPP1					
344_s_at	2',3'-cyclic nucleotide 3' phosphodiesterase					60391242	D13146	CNP					
345_at	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase	Hs.276808	Mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase			398137	D13789	MGAT3					
346_s_at	angiotensin II receptor, type 1	Hs.477887	Angiotensin II receptor, type 1			471120	D13814	AGTR1					
347_s_at	ribosomal protein S23	Hs.386384	Ribosomal protein S23			414348	D14530	RPS23					
348_at	kinesin family member C1	Hs.436912	Kinesin family member C1			510281	D14678	KIFC1					
349_g_at	kinesin family member C1	Hs.436912	Kinesin family member C1			510281	D14678	KIFC1					
