^Annotation
!Annotation_date = 05/18/2005 16:10:54
!Annotation_platform = GPL962
!Annotation_platform_title =CHUGAI 41K
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
34752		Hs.131259	Transcribed locus			3232737	AI018218						
34753		Hs.549163	WW domain containing oxidoreductase			3181383	AA994894	WWOX					
34754		Hs.369984	PABP1-dependent poly A-specific ribonuclease subunit PAN3			3231286	AI016950	PAN3					
34755		Hs.125674	Transcribed locus			3232293	AI017957						
34756		Hs.129523	Transcribed locus			3181221	AA994732						
34757		Hs.167368	Catenin (cadherin-associated protein), alpha 2			3181413	AA994924	CTNNA2					
34758				ou28f06.x1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:1627619 3', mRNA sequence		3229083	AI014702						
34759		Hs.119882	Cyclin-dependent kinase 6			3231217	AI016881	CDK6					
34760		Hs.391481	PDZ domain containing 6			3231146	AI016810	PDZK6					
34761		Hs.545346	Transcribed locus			3240478	AI024865						
34762				ov54a06.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1641106 3', mRNA sequence		3229773	AI015437						
34763				ov58e01.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1641528 3', mRNA sequence		3215082	AI005572						
34764		Hs.522895	Ras association (RalGDS/AF-6) domain family 4			3231466	AI017130	RASSF4					
34765		Hs.459842	PRbBP-39			3229310	AI014974						
34766		Hs.50499	Spermatogenesis associated 9			3229582	AI015246	SPATA9					
34767		Hs.535831	Transcribed locus			3215148	AI005638						
34768		Hs.510301	CDNA clone IMAGE:4711494, partial cds			1388671	W78148						
34769		Hs.461777	Procollagen (type III) N-endopeptidase			1505625	AA033807	PCOLN3					
34770		Hs.327736	Kinesin family member 5B			1761268	AA180004	KIF5B					
34771		Hs.180414	Heat shock 70kDa protein 8			2524450	AA620511	HSPA8					
34772		Hs.443932	Transcribed locus			3016282	AA889403						
34773		Hs.371723	Aldehyde dehydrogenase 5 family, member A1 (succinate-semialdehyde dehydrogenase)			2993565	AA884035	ALDH5A1					
34774				am19e07.s1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:1467300 3', mRNA sequence		2994730	AA884749						
34775		Hs.534410	Nasopharyngeal carcinoma associated gene protein-8			2993034	AA883504	NAG8					
34776		Hs.125960	Transcribed locus			3016306	AA889427						
34777		Hs.550799	Transcribed locus			2993671	AA884141						
34778							AA905628.1						
34779							AA923481.1						
34780							AA975057.1						
34781							AA962280.1						
34782		Hs.496943	Hypothetical protein MGC29729			3050271	AA910981	MGC29729					
34783							AA918982.1						
34784		Hs.534482	Hypothetical protein MGC1203			3151250	AA975458	MGC1203					
34785							AA970905.1						
34786				ok88f06.s1 NCI_CGAP_Lu5 Homo sapiens cDNA clone IMAGE:1521059 3', mRNA sequence		3051069	AA911705						
34787		Hs.399952	Full-length cDNA clone CS0DF003YC20 of Fetal brain of Homo sapiens (human)			3048417	AA909012						
34788		Hs.126424	Transcribed locus			3052185	AA912793						
34789		Hs.445248	Transcribed locus			3056473	AA917081						
34790		Hs.437365	N-acylsphingosine amidohydrolase (acid ceramidase)-like			3042987	AA907527	ASAHL					
34791		Hs.49421	Hypothetical protein FLJ23129			3048606	AA909201	FLJ23129					
34792		Hs.518794	MRNA; cDNA DKFZp781P02163 (from clone DKFZp781P02163)			3052463	AA913071						
34793		Hs.368548	Hypothetical protein KIAA1164			3055898	AA916506	KIAA1164					
34794		Hs.497220	Regulator of G-protein signalling 13			3144546	AA969366	RGS13					
34795		Hs.506458	E2a-Pbx1-associated protein			3151289	AA975497	EB-1					
34796		Hs.127566	Transcribed locus			3117621	AA953474						
34797		Hs.6651	Vesicle-associated membrane protein 4			3116957	AA954039	VAMP4					
34798		Hs.124863	Full length insert cDNA clone ZD77F06			3151205	AA975413						
34799		Hs.506222	Hypothetical protein FLJ22789			3055702	AA916310	FLJ22789					
34800		Hs.120399	Hypothetical gene supported by BC033985			3056427	AA917035	MGC44328					
34801				yo02d02.s1 Soares adult brain N2b5HB55Y Homo sapiens cDNA clone IMAGE:176739 3', mRNA sequence		919153	H43101						
34802		Hs.158311	Musashi homolog 1 (Drosophila)			918556	H42504	MSI1					
34803		Hs.108002	Synaptosomal-associated protein, 29kDa			985115	R98403	SNAP29					
34804		Hs.514690	G protein-coupled receptor 61			3204058	AI003724	GPR61					
34805		Hs.522378	DAB2 interacting protein			2717790	AA707872	DAB2IP					
34806		Hs.104613	RP42 homolog			2656567	AA680100	RP42					
34807				zi24d06.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:431723 3' similar to contains Alu repetitive element;, mRNA sequence		2658320	AA677798						
34808		Hs.502208	Hypothetical protein FLJ38968			2718062	AA708144	FLJ38968					
34809				zh50h07.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:415549 3' similar to contains Alu repetitive element;contains element LTR5 repetitive element ;, mRNA sequence		1391547	W80510						
34810		Hs.325396	Transcribed locus			2658393	AA677871						
34811		Hs.50319	MRNA; cDNA DKFZp761C1418 (from clone DKFZp761C1418)			2658529	AA678007						
34812		Hs.546412	Esophageal cancer associated protein			2703314	AA700351	MGC16824					
34813		Hs.373959	Vestigial like 4 (Drosophila)			2669689	AA682408	VGLL4					
34814		Hs.512693	FLJ20859 gene			2702848	AA699885	FLJ20859					
34815		Hs.374067	Ubiquitin protein ligase E3B			1496298	AA030006	UBE3B					
34816		Hs.24601	Fibulin 1			2702813	AA699850	FBLN1					
34817		Hs.208765	Gephyrin			2839330	AA779999	GPHN					
34818		Hs.281111	CDNA clone IMAGE:4641243, partial cds			2714903	AA704985						
34819		Hs.62595	Chromosome 9 open reading frame 9			1521039	AA043118	C9orf9					
34820		Hs.548580	KIAA0220-like protein			2835508	AA776174						
34821				af32d10.s1 Soares_total_fetus_Nb2HF8_9w Homo sapiens cDNA clone IMAGE:1033363 3' similar to gb:X66435 HYDROXYMETHYLGLUTARYL-COA SYNTHASE, CYTOPLASMIC (HUMAN);contains Alu repetitive element;, mRNA sequence		2525341	AA621402						
34822		Hs.518089	Solute carrier family 15 (H+/peptide transporter), member 2			2540533	AA628146	SLC15A2					
34823		Hs.270084	Neural precursor cell expressed, developmentally down-regulated 1			2694448	AA693510	NEDD1					
34824		Hs.553179	Transcribed locus			2834098	AA774764						
34825		Hs.349656	Scavenger receptor class B, member 2			2839166	AA779835	SCARB2					
34826		Hs.116208	Transcribed locus, moderately similar to XP_536165.1 similar to small nuclear ribonucleoprotein N [Canis familiaris]			2540575	AA628188						
34827		Hs.518888	Transcribed locus			2717366	AA707448						
34828		Hs.368518	Hypothetical protein FLJ25715			2994678	AA884697	FLJ25715					
34829				am24f03.s1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:1467773 3', mRNA sequence		2992750	AA883220						
34830							AI001203.1						
34831				zi95f08.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:448551 3' similar to TR:Q92664 Q92664 XENOPUS TRANSCRIPTION FACTOR IIIA HOMOLOGUE. ;, mRNA sequence		2837232	AA777753						
34832		Hs.18949	CREBBP/EP300 inhibitor 2			2837063	AA777584	CRI2					
34833		Hs.193406	Hypothetical protein LOC284465			2704091	AA700926	LOC284465					
34834		Hs.121925	Transcribed locus			2836805	AA777474						
34835				zi96d08.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:448623 3', mRNA sequence		2836622	AA777291						
34836		Hs.162996	Dymeclin			2837262	AA777783	DYM					
34837		Hs.349283	Chromobox homolog 5 (HP1 alpha homolog, Drosophila)			2714754	AA704836	CBX5					
34838				yg30g10.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:34049 3', mRNA sequence		824277	R45944						
34839		Hs.351874	Major histocompatibility complex, class II, DO alpha			2617918	AA663927	HLA-DOA					
34840							AA625957.1						
34841				yl61c08.s1 Soares breast 3NbHBst Homo sapiens cDNA clone IMAGE:162734 3', mRNA sequence		897535	H27545						
34842		Hs.66170	SET and MYND domain containing 2			873246	H08424	SMYD2					
34843		Hs.515748	Lix1 homolog (mouse) like			2629809	AA668310	MGC46719					
34844		Hs.534384	Polyglutamine binding protein 1			2620691	AA666078	PQBP1					
34845		Hs.248785	1-acylglycerol-3-phosphate O-acyltransferase 3			944347	R85941	AGPAT3					
34846				yl73g06.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:43831 3', mRNA sequence		869324	H05772						
34847		Hs.181788	Transcribed locus			892208	H23513						
34848		Hs.504003	Beta-site APP-cleaving enzyme 1			665094	T61851	BACE1					
34849		Hs.516036	Tripartite motif-containing 54			2538028	AA625641	TRIM54					
34850		Hs.386162	Similar to zinc finger protein 92 (HTF12)			879194	H14374						
34851							AA625555.1						
34852		Hs.143937	Transcribed locus			2537945	AA625558						
34853		Hs.369924	NHL repeat containing 2			2215718	AA488287	NHLRC2					
34854				ym45c06.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:51151 3', mRNA sequence		884880	H18640						
34855		Hs.75850	WAS protein family, member 1			900914	H30004	WASF1					
34856		Hs.192854	Rhotekin			943872	R85466	RTKN					
34857		Hs.284450	Transcribed locus			923629	H47577						
34858		Hs.529842	Full-length cDNA clone CS0CAP007YI15 of Thymus of Homo sapiens (human)			893028	H24333						
34859		Hs.335057	Septin 2			3240628	AI025015	SEPT2					
34860		Hs.518834	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2			3092832	AA935675	B3GALT2					
34861				op08b06.s1 NCI_CGAP_Kid6 Homo sapiens cDNA clone IMAGE:1575059 3' similar to contains Alu repetitive element;contains MER11.b1 MER11 repetitive element ;, mRNA sequence		3117883	AA954188						
34862							AA044664.1						
34863		Hs.379970	Ras association (RalGDS/AF-6) domain family 2			3230322	AI015986	RASSF2					
34864		Hs.527751	PWWP domain containing 2			2718834	AA708916	PWWP2					
34865				zu74d09.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:743729 3' similar to gb:J03798 AUTOANTIGEN SMALL NUCLEAR RIBONUCLEOPROTEIN SM-D1 (HUMAN);, mRNA sequence		2541743	AA629356						
34866		Hs.487479	Pleckstrin homology, Sec7 and coiled-coil domains 3			2541651	AA629264	PSCD3					
34867		Hs.340636	GTP binding protein 5 (putative)			2538652	AA626265	GTPBP5					
34868				zu07d02.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:731139 3' similar to contains L1.t3 L1 L1 repetitive element ;, mRNA sequence		2077369	AA417288						
34869		Hs.310275	F-box and WD-40 domain protein 10			2557588	AA634374	FBXW10					
34870		Hs.410092	KIAA0652 gene product			2538176	AA625789	KIAA0652					
34871		Hs.532840	Chromosome 19 open reading frame 25			2538668	AA626281	C19orf25					
34872		Hs.144941	MUF1 protein			2669251	AA683360	MUF1					
34873				zw50e04.s1 Soares_total_fetus_Nb2HF8_9w Homo sapiens cDNA clone IMAGE:773502 3', mRNA sequence		2111690	AA427928						
34874		Hs.135283	Spermatogenesis associated, serine-rich 1			2541249	AA628862	SPATS1					
34875		Hs.122161	Transcribed locus			2839696	AA780365						
34876		Hs.117210	Transcribed locus			2669378	AA682246						
34877				af19g02.s1 Soares_total_fetus_Nb2HF8_9w Homo sapiens cDNA clone IMAGE:1032146 3', mRNA sequence		2458537	AA610109						
34878		Hs.483944	A disintegrin and metalloproteinase domain 19 (meltrin beta)			2839058	AA779727	ADAM19					
34879		Hs.339665	Similar to RIKEN cDNA 2700049P18 gene			2541254	AA628867	MGC57827					
34880		Hs.439334	MRNA; cDNA DKFZp686G17118 (from clone DKFZp686G17118)			2557322	AA634108						
34881				ab82g12.s1 Stratagene fetal retina 937202 Homo sapiens cDNA clone IMAGE:853510 3', mRNA sequence		2617541	AA663550						
34882		Hs.116448	Glutaminase			1765502	AA182001	GLS					
34883				ac43g10.s1 Stratagene hNT neuron (#937233) Homo sapiens cDNA clone IMAGE:859266 3', mRNA sequence		2621000	AA666387						
34884				ac78g10.s1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:868770 3', mRNA sequence		2834655	AA775321						
34885		Hs.519024	EEF1A2 binding protein			1761487	AA180179	DKFZp434B1231					
34886		Hs.300887	ELYS transcription factor-like protein TMBS62			2557191	AA633977	ELYS					
34887		Hs.9728	Armadillo repeat containing, X-linked 1			2621031	AA666418	ARMCX1					
34888		Hs.522666	Aminolevulinate, delta-, synthase 2 (sideroblastic/hypochromic anemia)			2702882	AA699919	ALAS2					
34889		Hs.434961	Ataxin 1			2704546	AA701381	ATXN1					
34890		Hs.424184	Plasminogen-like			2657746	AA677224	PLGL					
34891		Hs.521151	Hypothetical protein FLJ22301			2183774	AA458867	FLJ22301					
34892		Hs.437153	Mlx interactor			1925852	AA282938	MONDOA					
34893		Hs.331431	SCC-112 protein			2191859	AA465692	SCC-112					
34894		Hs.117050	Ornithine carbamoyltransferase			2657848	AA677326	OTC					
34895		Hs.12144	KIAA1033			1898301	AA262727	KIAA1033					
34896		Hs.27239	Zinc finger, DHHC domain containing 5			2178439	AA455663	ZDHHC5					
34897		Hs.284295	Non-SMC element 1 homolog (S. cerevisiae)			2191317	AA465150	NSMCE1					
34898		Hs.427107	MRNA; cDNA DKFZp564E202 (from clone DKFZp564E202)			1802657	AA207165						
34899		Hs.87779	NAD(P) dependent steroid dehydrogenase-like			1885923	AA250962	HSPC105					
34900				zs30a01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:686664 3', mRNA sequence		1894550	AA259115						
34901		Hs.196054	Histone deacetylase 9			1933041	AA287333	HDAC9					
34902		Hs.412836	Factor for adipocyte differentiation 158			1813167	AA214542	FAD158					
34903		Hs.536597	Transcribed locus			1886344	AA251363						
34904		Hs.120551	Toll-like receptor 10			1927954	AA285068	TLR10					
34905		Hs.484918	Cytidine monophosphate-N-acetylneuraminic acid hydroxylase (CMP-N-acetylneuraminate monooxygenase)			1933033	AA287350	CMAH					
34906				aa68g09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:826144 3', mRNA sequence		2261883	AA521340						
34907		Hs.62661	Guanylate binding protein 1, interferon-inducible, 67kDa			1921953	AA280279	GBP1					
34908		Hs.145284	NIF3 NGG1 interacting factor 3-like 1 (S. pombe)			1801340	AA205969	NIF3L1					
34909		Hs.351573	N-terminal asparagine amidase			2657421	AA676899	NTAN1					
34910		Hs.391944	Hypothetical LOC55432			2261646	AA521103	DKFZp451J1719					
34911		Hs.65758	Inositol 1,4,5-triphosphate receptor, type 3			1924433	AA281753	ITPR3					
34912		Hs.388220	Cytidine and dCMP deaminase domain containing 1			1801975	AA206595	CDADC1					
34913		Hs.433057	F-box and leucine-rich repeat protein 7			2657260	AA676738	FBXL7					
34914		Hs.443379	Proteasome (prosome, macropain) 26S subunit, non-ATPase, 11			3091974	AA934762	PSMD11					
34915		Hs.440414	Spastic paraplegia 20, spartin (Troyer syndrome)			3116891	AA953973	SPG20					
34916		Hs.89497	Lamin B1			3161987	AA983462	LMNB1					
34917		Hs.41045	Unc-13 homolog D (C. elegans)			1099181	H92853	UNC13D					
34918				zf86d08.s1 Soares_pineal_gland_N3HPG Homo sapiens cDNA clone IMAGE:383823 3', mRNA sequence		2714568	AA704650						
34919		Hs.154433	Cyclic nucleotide gated channel beta 3			2705207	AA702094	CNGB3					
34920				ys91d07.s1 Soares retina N2b5HR Homo sapiens cDNA clone IMAGE:222157 3', mRNA sequence		1064319	H85345						
34921		Hs.87889	Dicer1, Dcr-1 homolog (Drosophila)			1576803	AA069444	DICER1					
34922		Hs.436395	Rho family GTPase 2			2704099	AA700934	ARHN					
34923		Hs.163348	Sarcoma antigen NY-SAR-79			2717807	AA707889	LOC493860					
34924		Hs.381204	Hypothetical protein FLJ12760			1140834	N26486	FLJ12760					
34925		Hs.54943	Fracture callus 1 homolog (rat)			1141918	N27437	FXC1					
34926		Hs.42369	Transcribed locus			1138949	N24799						
34927		Hs.476680	Splicing factor, arginine/serine-rich, 46kD			1148932	N30412	SRP46					
34928		Hs.371609	Homo sapiens, clone IMAGE:5261213, mRNA			1140865	N26517						
34929		Hs.50749	Tripartite motif-containing 4			1141896	N27415	TRIM4					
34930		Hs.79741	Likely ortholog of mouse dilute suppressor			1138972	N24822	FLJ10116					
34931		Hs.494326	Basic leucine zipper nuclear factor 1 (JEM-1)			1156242	N35100	BLZF1					
34932		Hs.520804	Similar to cell division cycle 10 homolog			1203155	N59265						
34933		Hs.547965	Transcribed locus			1212464	N64635						
34934		Hs.534468	Apolipoprotein M			1231964	N74679	APOM					
34935		Hs.523221	Leucine zipper, putative tumor suppressor 2			1264130	N91821	LZTS2					
34936		Hs.205952	Hypothetical protein LOC201895			1203134	N59244	LOC201895					
34937		Hs.132989	Protein-O-mannosyltransferase 2			1211113	N63284	POMT2					
34938		Hs.75798	Chromosome 20 open reading frame 111			1231625	N74340	C20orf111					
34939				zb48f11.s1 Soares_fetal_lung_NbHL19W Homo sapiens cDNA clone IMAGE:306861 3' similar to contains Alu repetitive element;contains element MER10 repetitive element ;, mRNA sequence		1241762	N79061						
34940		Hs.146239	Similar to Lysophospholipase			2703588	AA700625	LOC374569					
34941		Hs.549074	Nuclear receptor subfamily 2, group C, member 2			2704397	AA701232	NR2C2					
34942				zi60b09.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:435161 3', mRNA sequence		2715610	AA705692						
34943		Hs.446373	Suppressor of S. cerevisiae gcr2			2704516	AA701351	HSGT1					
34944		Hs.11916	Ribokinase			2704830	AA701665	RBKS					
34945		Hs.269535	Transcribed locus			2703852	AA700687						
34946		Hs.528631	Arylsulfatase D			1622974	AA081039	ARSD					
34947		Hs.199338	GLI-Kruppel family member GLI3 (Greig cephalopolysyndactyly syndrome)			2079847	AA418036	GLI3					
34948		Hs.75431	Alkaline phosphatase, liver/bone/kidney			2968021	AA873885	ALPL					
34949		Hs.504687	Myosin, light polypeptide 9, regulatory			2986243	AA877166	MYL9					
34950				yx73g07.s1 Soares melanocyte 2NbHM Homo sapiens cDNA clone IMAGE:267420 3', mRNA sequence		1139116	N24966						
34951		Hs.404741	Nuclear factor (erythroid-derived 2)-like 3			1386789	W76339	NFE2L3					
34952		Hs.479122	Acyl-Coenzyme A oxidase 3, pristanoyl			2656745	AA676223	ACOX3					
34953		Hs.23650	Similar to lymphocyte antigen 6 complex, locus G5B; G5b protein; open reading frame 31			2714531	AA704613	LOC112476					
34954		Hs.82794	Centrin, EF-hand protein, 2			1229297	N72193	CETN2					
34955				zf30f03.s1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:378461 3' similar to gb:J04765 OSTEOPONTIN PRECURSOR (HUMAN);, mRNA sequence		2834950	AA775616						
34956		Hs.501023	MAX interactor 1			2715804	AA705886	MXI1					
34957		Hs.245540	ADP-ribosylation factor-like 4A			2838496	AA779165	ARL4A					
34958		Hs.507669	Hypothetical protein CG003			916588	H40536	13CDNA73					
34959		Hs.507537	Nucleoporin like 1			953536	R88709	NUPL1					
34960				yq17c12.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:197206 3', mRNA sequence		965166	R92812						
34961				yq62c02.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:200354 3', mRNA sequence		982574	R96914						
34962		Hs.13640	Roundabout, axon guidance receptor, homolog 1 (Drosophila)			916375	H40323	ROBO1					
34963		Hs.434973	Glycophorin A (includes MN blood group)			954183	R89356	GYPA					
34964		Hs.310336	Zinc finger protein 429			945740	R86764	ZNF429					
34965		Hs.247280	Chromosome 20 open reading frame 18			986849	H48462	C20orf18					
34966		Hs.334135	Hypothetical LOC388298			878099	H13279						
34967							AA879124.1						
34968		Hs.433573	Basophilic leukemia expressed protein BLES03			866411	H03478	Bles03					
34969		Hs.235368	Collagen, type V, alpha 3			813940	R52038	COL5A3					
34970				yj19h07.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:149245 3' similar to contains LTR4 repetitive element ;, mRNA sequence		861913	R82522						
34971		Hs.446414	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)			863593	H00660	CD47					
34972		Hs.534521	Beta-casein-like protein			866894	H03961	BCLP					
34973		Hs.464495	MRNA; cDNA DKFZp666F1410 (from clone DKFZp666F1410)			814929	R53027						
34974		Hs.110298	Acyl-Coenzyme A binding domain containing 4			1064722	H85020	ACBD4					
34975		Hs.101651	Hypothetical protein LOC90133			869825	H06273	LOC90133					
34976		Hs.479439	BH-protocadherin (brain-heart)			2141370	AA436456	PCDH7					
34977		Hs.520251	CDNA FLJ31626 fis, clone NT2RI2003317			2064574	AA406581						
34978		Hs.337228	RAVER1			2207665	AA479109	RAVER1					
34979				zv20c10.s1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:754194 3', mRNA sequence		2207691	AA479135						
34980		Hs.191482	FP6778			2141485	AA436571						
34981		Hs.284284	UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6			2069543	AA410437	B3GALT6					
34982							AA478952.1						
34983		Hs.96918	LOH11CR1J gene, loss of heterozygosity, 11, chromosomal region 1 gene J product			2208031	AA479475						
34984		Hs.504096	Cas-Br-M (murine) ecotropic retroviral transforming sequence			2178709	AA455933	CBL					
34985		Hs.404218	Transcribed locus			2161340	AA447670						
34986		Hs.471403	Ring finger protein 25			2161394	AA447724	RNF25					
34987		Hs.460777	Selectin ligand interactor cytoplasmic-1			2219233	AA489631	SLIC1					
34988				aa16a04.s1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:813390 3', mRNA sequence		2183532	AA458625						
34989		Hs.129783	Sodium channel, voltage-gated, type II, beta			2161399	AA447729	SCN2B					
34990		Hs.269990	RNA binding motif and ELMO domain 1			2161471	AA447801	RBED1					
34991		Hs.416108	CDC2-related protein kinase 7			2219428	AA490255	CRK7					
34992		Hs.4997	RNA binding motif protein 23			820573	R42182	RBM23					
34993		Hs.509113	Neuronal PAS domain protein 3			823307	R44409	NPAS3					
34994				yg48a02.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:35574 3', mRNA sequence		823207	R45963						
34995		Hs.132340	Chromosome 6 open reading frame 85			820284	R49329	C6orf85					
34996		Hs.23198	Chromosome 1 open reading frame 31			819746	R42836	C1orf31					
34997				yg40b07.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:34832 3', mRNA sequence		823511	R45157						
34998		Hs.12248	CXXC finger 4			823239	R46000	CXXC4					
34999		Hs.477234	Limbic system-associated membrane protein			820360	R49462	LSAMP					
35000				yq34b09.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:197657 3', mRNA sequence		967717	R93551						
35001		Hs.454528	Vacuolar protein sorting 35 (yeast)			2524354	AA620415	VPS35					
35002		Hs.479602	Amyloid beta (A4) precursor protein-binding, family B, member 2 (Fe65-like)			2958389	AA866113	APBB2					
35003		Hs.524625	G protein-coupled receptor kinase 5			2954914	AA862435	GRK5					
35004		Hs.236940	Chromosome 18 open reading frame 9			2458285	AA609857	C18orf9					
35005		Hs.546521	Chromosome 6 open reading frame 146			2457433	AA609005	C6orf146					
35006				ze78b11.s1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:365085 3', mRNA sequence		1489509	AA024604						
35007		Hs.468442	Calmodulin 2 (phosphorylase kinase, delta)			1392624	W81524	CALM2					
35008		Hs.471818	Membrane component, chromosome 11, surface marker 1			2458159	AA609731	M11S1					
35009		Hs.309176	Hypothetical protein LOC283050			2457634	AA609206	LOC283050					
35010		Hs.279472	Transcribed locus			1192103	N50937						
35011		Hs.356239	CDNA clone IMAGE:4794876, partial cds			1193755	N52589						
35012				yv62a03.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:247276 3', mRNA sequence		1201844	N57954						
35013		Hs.540464	Transcribed locus			1212392	N64563						
35014		Hs.40582	CDC14 cell division cycle 14 homolog B (S. cerevisiae)			1192558	N51392	CDC14B					
35015				yz24a07.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:283956 3' similar to contains Alu repetitive element;, mRNA sequence		1194518	N53352						
35016		Hs.48447	Transcribed locus			1203760	N59870						
35017		Hs.210343	Low density lipoprotein receptor-related protein 6			1218398	N66273	LRP6					
35018		Hs.477134	Chromosome 3 open reading frame 17			2106529	AA426041	C3orf17					
35019		Hs.112955	Sec61 alpha 2 subunit (S. cerevisiae)			2525175	AA621236	SEC61A2					
35020		Hs.407172	Transcribed locus			2053833	AA399969						
35021				af11e06.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1031362 3', mRNA sequence		2457550	AA609122						
35022		Hs.112582	Transcribed locus			2457117	AA608689						
35023		Hs.325528	Dedicator of cytokinesis 2			1044775	H72959	DOCK2					
35024				af03h03.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1030613 3', mRNA sequence		2457260	AA608832						
35025				af12c12.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1031446 3', mRNA sequence		2457617	AA609189						
35026		Hs.472213	Ribosome binding protein 1 homolog 180kDa (dog)			2161474	AA447804	RRBP1					
35027		Hs.97997	Nuclear RNase III Drosha			2184840	AA459956	RNASE3L					
35028		Hs.156784	Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5			2079813	AA417994	CHST5					
35029		Hs.193226	UDP-glucose ceramide glucosyltransferase-like 2			2103557	AA424587	UGCGL2					
35030		Hs.345694	Potassium channel modulatory factor 1			2141292	AA436378	KCMF1					
35031		Hs.552600	HT017 protein			2165788	AA452119	HT017					
35032				zw03a03.s1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:768172 3' similar to contains Alu repetitive element;, mRNA sequence		2106958	AA424790						
35033		Hs.59735	Hypothetical LOC389268			1425712	W95757						
35034		Hs.144873	BCL2/adenovirus E1B 19kDa interacting protein 3			1471419	AA010383	BNIP3					
35035		Hs.61205	Full-length cDNA clone CS0DC021YJ09 of Neuroblastoma Cot 25-normalized of Homo sapiens (human)			1489485	AA024459						
35036		Hs.512973	Butyrate-induced transcript 1			1750975	AA171899	HSPC121					
35037		Hs.368282	KIAA0564 protein			1750793	AA171735	KIAA0564					
35038		Hs.90093	Heat shock 70kDa protein 4			2138830	AA433916	HSPA4					
35039		Hs.444229	Rho GTPase activating protein 24			1745193	AA166703	ARHGAP24					
35040		Hs.547176	Transcribed locus, weakly similar to XP_520488.1 similar to 5,6-dihydroxyindole-2-carboxylic acid oxidase precursor (DHICA oxidase) (Tyrosinase-related protein 1) (TRP-1) (TRP1) (TRP) (Catalase B) (Glycoprotein-75) (Melanoma antigen gp75) [Pan troglodytes]			1764776	AA181310						
35041		Hs.444664	Hypothetical protein FLJ21816			2111814	AA428137	FLJ21816					
